TimestepsStd,OmegaBefore,NormDeltaOmega,DeltaOmega,Wins,Omega,ReturnsStd,ITERATIONS,Traj,NormDeltaVar,RewardMean,TimestepsMean,RewardStd,ReturnsMean,ConfortViolation
0.0,9.37702255641913,0.01141320994368833,0.01141320994368833,100.0,9.388435766362818,1.6969712916082769,1947,250,0.034842125342844595,5.585021346024034,201.0,0.10005894556839415,1122.5892905508308,0
11.677003040164028,9.388435766362818,0.005530904192486474,0.005530904192486474,99.6,9.393966670555304,65.52699888330767,1948,250,0.03783631654881362,5.573990358828688,200.26,0.10301428315201128,1116.2473092590328,0
0.0,9.393966670555304,0.02932273779893002,0.02932273779893002,100.0,9.423289408354234,1.6080091244756438,1949,250,0.033391496029877836,5.567464725093365,201.0,0.10124732200231396,1119.0604097437665,0
0.0,9.423289408354234,0.02984294973427204,0.02984294973427204,100.0,9.453132358088506,1.6999090110907147,1950,250,0.029262535857370434,5.541149061479806,201.0,0.09946467791907683,1113.770961357441,0
0.0,9.453132358088506,0.03820895763163712,0.03820895763163712,100.0,9.491341315720144,1.6620782711321904,1951,250,0.05016398022618495,5.512166035627134,201.0,0.10099693826111103,1107.9453731610538,0
0.0,9.491341315720144,0.0389607937125227,0.0389607937125227,100.0,9.530302109432666,1.7856923320204705,1952,250,0.06857449488383861,5.4755196734872085,201.0,0.10156150034169466,1100.5794543709287,0
0.0,9.530302109432666,0.030555680168792065,0.030555680168792065,100.0,9.560857789601458,1.6929457897660811,1953,250,0.06407620455271135,5.439303653607478,201.0,0.10110460116253596,1093.300034375103,0
0.0,9.560857789601458,0.02517686182870449,0.02517686182870449,100.0,9.586034651430163,1.6531488766749034,1954,250,0.03332129718959743,5.410427540565754,201.0,0.10169372637610272,1087.4959356537167,0
0.0,9.586034651430163,0.023354002733205093,0.023354002733205093,100.0,9.609388654163368,1.768742533813528,1955,250,0.019851635569800966,5.385974145426188,201.0,0.10237139372987905,1082.5808032306638,0
0.0,9.609388654163368,0.024558923876158545,0.024558923876158545,100.0,9.633947578039527,1.3470360868067786,1956,250,0.032686294698580164,5.362959702663914,201.0,0.10187018492841099,1077.9549002354472,0
0.0,9.633947578039527,0.02492001250077358,0.02492001250077358,100.0,9.6588675905403,1.792586669707905,1957,250,0.024114236607706712,5.339575644760583,201.0,0.10336636102549025,1073.254704596877,0
0.0,9.6588675905403,0.019098473469535193,0.019098473469535193,100.0,9.677966064009835,1.7061390717567262,1958,250,0.04903545876959054,5.316406498553304,201.0,0.10285408843747373,1068.5977062092143,0
0.0,9.677966064009835,0.02105537462980145,0.02105537462980145,100.0,9.699021438639637,1.592825265887691,1959,250,0.036263115457203836,5.297644037747149,201.0,0.10280125976301581,1064.826451587177,0
0.0,9.699021438639637,0.02284395256422478,0.02284395256422478,100.0,9.721865391203862,1.6496218901972484,1960,250,0.05600090770306222,5.277879688734624,201.0,0.10335559870632521,1060.8538174356595,0
0.0,9.721865391203862,0.019601198792004837,0.019601198792004837,100.0,9.741466589995866,1.7908155234880143,1961,250,0.05393167199632465,5.255580611541129,201.0,0.10312829736513962,1056.3717029197671,0
0.0,9.741466589995866,0.00967835131689121,0.00967835131689121,100.0,9.751144941312758,1.648499899634443,1962,250,0.06398447455255273,5.23715466867222,201.0,0.10323405888295081,1052.6680884031161,0
0.0,9.751144941312758,0.0031010294234565805,0.0031010294234565805,100.0,9.754245970736214,1.660656960813081,1963,250,0.04944407290123081,5.226964606855987,201.0,0.10367126797936087,1050.6198859780534,0
0.0,9.754245970736214,0.021369044809853577,0.021369044809853577,100.0,9.775615015546068,1.652739309570257,1964,250,0.06701800769359012,5.224127607836313,201.0,0.1033486925875884,1050.049649175099,0
