RewardMean,ReturnsStd,RewardStd,ITERATIONS,DeltaOmega,Wins,ConfortViolation,Traj,NormDeltaOmega,Omega,TimestepsMean,OmegaBefore,TimestepsStd,ReturnsMean,NormDeltaVar
6.872710537023807,117.47863660981139,0.21395335481532746,27,0.00500638750733895,84.39999999999999,0,250,0.00500638750733895,7.86689847460045,195.792,7.8618920870931115,16.653069867144616,1345.621741464965,0.19469404790110822
6.866854373659639,84.46915748264477,0.24316839836965884,28,0.008453647212298243,78.8,0,250,0.008453647212298243,7.875352121812749,196.392,7.86689847460045,11.846617069864292,1348.5952641517636,0.16972493723665943
6.864792255736658,89.07938230237875,0.21735577522623808,29,-0.009171004291879115,83.6,0,250,0.009171004291879115,7.86618111752087,196.936,7.875352121812749,12.565504526281465,1351.9247276757546,0.14941997807912014
6.876895109058167,76.18378665921868,0.1854468378469662,30,-0.00955735787468548,88.8,0,250,0.00955735787468548,7.856623759646184,198.096,7.86618111752087,10.67477325286116,1362.2854135239866,0.1421128088217583
6.8867414015242865,21.69735571440361,0.14413431647196132,31,-0.01876889495115197,94.39999999999999,0,250,0.01876889495115197,7.837854864695032,200.468,7.856623759646184,2.895682303015992,1380.5712752807706,0.1418593122557966
6.901857441255273,47.543252583136976,0.11903881727412673,32,-0.012725890640455262,97.2,0,250,0.012725890640455262,7.825128974054577,200.224,7.837854864695032,6.71757575320145,1381.9175043178957,0.12860151930066488
6.913768266565607,18.424543376567822,0.09651832353999511,33,-0.0011027693610508038,99.2,0,250,0.0011027693610508038,7.824026204693526,200.8,7.825128974054577,2.472245942457991,1388.2846679263735,0.12508543862240384
6.916899232093702,3.113293657419409,0.08526921793855881,34,-0.013288089216715981,100.0,0,250,0.013288089216715981,7.81073811547681,201.0,7.824026204693526,0.0,1390.2967456508345,0.12485088308330435
6.924313408031108,17.69982837731848,0.09171474376409704,35,-0.01772306714119498,99.6,0,250,0.01772306714119498,7.793015048335615,200.848,7.81073811547681,2.3985195433850452,1390.734499376232,0.11464749671665571
6.938933446359867,16.741783166276942,0.09194103417862826,36,-0.0350560413374188,99.6,0,250,0.0350560413374188,7.757959006998196,200.856,7.793015048335615,2.2722816726805677,1393.7264163020575,0.11644137689851163
6.964845840771493,49.19500135975515,0.09063858288328006,37,-0.03764192823589774,99.6,0,250,0.03764192823589774,7.720317078762299,200.56,7.757959006998196,6.94308288874618,1396.8694818251308,0.11517622596154918
6.990698756945158,37.43341945046461,0.11637266375074183,38,-0.01662502374337116,97.6,0,250,0.01662502374337116,7.703692055018927,200.332,7.720317078762299,5.108989724006107,1400.4606633763374,0.09708986628003141
7.005717507315389,25.11249036784235,0.09167705344181533,39,-0.0325645889071966,99.6,0,250,0.0325645889071966,7.671127466111731,200.784,7.703692055018927,3.408422509020852,1406.635983988813,0.10106447871519554
7.025153383597829,71.10702429643393,0.11435707528391506,40,-0.041728049649502275,98.0,0,250,0.041728049649502275,7.6293994164622285,200.032,7.671127466111731,9.95946665238656,1405.2554816278407,0.09794943066701262
7.056256175520467,89.59361072089307,0.1101549426771541,41,-0.00920755739186685,98.4,0,250,0.00920755739186685,7.620191859070362,199.484,7.6293994164622285,12.509586084279524,1407.6102069175245,0.0913469062683676
7.060409115759344,108.38945785920326,0.13227634328483154,42,0.006204146101613794,96.39999999999999,0,250,0.006204146101613794,7.6263960051719755,198.464,7.620191859070362,15.056981902094456,1401.2370347500625,0.09476791146647456
