ITERATIONS,RewardStd,Traj,ConfortViolation,OmegaBefore,DeltaOmega,NormDeltaVar,Wins,ReturnsMean,RewardMean,ReturnsStd,TimestepsMean,TimestepsStd,NormDeltaOmega,Omega
1442,0.9886543035325207,250,0,0.22058823359476334,-0.01831196017000536,0.1103231482030852,16.8,829.8558744519837,9.863267500855564,622.2913794568294,84.136,61.8378969888207,0.01831196017000536,0.20227627342475799
1443,1.0326819374671723,250,0,0.20227627342475799,-0.02293327142110929,0.10447130081709047,12.8,795.1126349749246,9.852208502365738,601.201543622347,80.704,59.804752185758616,0.02293327142110929,0.1793430020036487
1444,1.1685610569075164,250,0,0.1793430020036487,-0.022036993889725326,0.09802732325433249,4.0,677.1896854021948,9.812068004552494,450.17111986089583,69.016,44.8833125337246,0.022036993889725326,0.15730600811392337
1445,1.240639498056751,250,0,0.15730600811392337,-0.017491226103857754,0.08699515093756516,2.4,607.6793483547804,9.78991088340605,425.7741471108306,62.072,42.482405958231695,0.017491226103857754,0.1398147820100656
1446,1.3021503816014577,250,0,0.1398147820100656,-0.012922965558664234,0.0844635281491678,3.2,544.4241757072496,9.769311220701438,366.2506823489314,55.728,36.47231848950653,0.012922965558664234,0.12689181645140138
1447,1.316121154413627,250,0,0.12689181645140138,-0.0006079234301776815,0.08228126720817594,0.0,550.078145704309,9.765625367566914,350.0993779001978,56.328,35.01537399486117,0.0006079234301776815,0.1262838930212237
1448,1.296553416581372,250,0,0.1262838930212237,-0.00014690058422203722,0.07507733357451228,2.4,554.0314157297809,9.771966553721267,358.2487656427748,56.696,35.71111289220765,0.00014690058422203722,0.12613699243700166
1449,1.3262375435262037,250,0,0.12613699243700166,0.007212975114229692,0.07613287727595364,0.8,536.8960969306515,9.761747216920938,330.95864636714487,55.0,33.05220113698935,0.007212975114229692,0.13334996755123135
1450,1.314241779201792,250,0,0.13334996755123135,0.01198351538051215,0.07664636188836536,1.6,542.7838746245387,9.765110006918155,390.37800711550096,55.584,38.975517238389536,0.01198351538051215,0.1453334829317435
1451,1.2762883929044326,250,0,0.1453334829317435,0.017168483501327214,0.06708243418122281,3.2,567.913013994545,9.778116632137484,377.42904192414005,58.08,37.59097764091804,0.017168483501327214,0.16250196643307072
1452,1.1500817279258937,250,0,0.16250196643307072,0.01737176309104646,0.06981697082350397,8.0,671.1579792137009,9.81914178390831,501.5760817137972,68.352,49.897054983235236,0.01737176309104646,0.17987372952411718
1453,1.0652753381631412,250,0,0.17987372952411718,0.015892639071913656,0.07510962314477754,12.0,752.6569057478672,9.844314452075276,577.4257269390997,76.456,57.420763352641,0.015892639071913656,0.19576636859603083
1454,0.981505631538356,250,0,0.19576636859603083,0.0154102846188868,0.07982700934909367,18.4,826.509905609671,9.866654397976209,635.7913701916453,83.768,63.15025079918527,0.0154102846188868,0.21117665321491763
1455,0.9540864335178326,250,0,0.21117665321491763,0.01838968723533796,0.08198195098194283,17.599999999999998,884.4656283540266,9.872149615524005,654.7114097849726,89.592,65.11271408872464,0.01838968723533796,0.2295663404502556
1456,0.854666061341955,250,0,0.2295663404502556,-0.0037006389743337864,0.07560787631677354,27.200000000000003,979.3458537793437,9.897180994617024,716.6385548212152,98.952,71.17436122649785,0.0037006389743337864,0.2258657014759218
1457,0.9245597110376799,250,0,0.2258657014759218,-0.009026435683215595,0.07566061842246316,23.200000000000003,879.4134675995069,9.880162093289446,690.2784885172225,89.008,68.55275294253323,0.009026435683215595,0.2168392657927062
1458,0.8983320051501908,250,0,0.2168392657927062,-0.01463119595943374,0.08718774369901267,22.400000000000002,942.653545734106,9.886868032955467,693.4031973534641,95.344,68.91572871268214,0.01463119595943374,0.20220806983327247
1459,0.9804180448002437,250,0,0.20220806983327247,-0.028017318723994683,0.08564836128200531,17.599999999999998,836.3414450652217,9.866240150354164,653.4902743502095,84.768,64.96326789809761,0.028017318723994683,0.17419075110927779
1460,1.1648448148898305,250,0,0.17419075110927779,-0.02764260357543108,0.08748845792711527,4.8,676.1685469887885,9.81433678281451,476.8302966017377,68.896,47.52882476981731,0.02764260357543108,0.1465481475338467
1461,1.234371833766656,250,0,0.1465481475338467,-0.02296386013261159,0.08582330898799935,2.4,614.3020253574177,9.79310715083245,419.7677366068047,62.728,41.88200109832385,0.02296386013261159,0.12358428740123512
1462,1.274937120516032,250,0,0.12358428740123512,-0.014954237264020065,0.08494543330116819,2.4,574.1422357710442,9.780291560558803,407.28366724950484,58.704,40.6261047111337,0.014954237264020065,0.10863005013721505
1463,1.3649303508251034,250,0,0.10863005013721505,-0.0036797833407767877,0.0801489937126336,0.0,509.42308900548,9.748604734489438,299.9873268997058,52.256,29.999707731909655,0.0036797833407767877,0.10495026679643826
1464,1.3577473725185987,250,0,0.10495026679643826,0.001328238388461217,0.07099173387809735,0.0,515.189951552103,9.751475460934719,312.3372491919525,52.832,31.236065309190273,0.001328238388461217,0.10627850518489948
1465,1.357456565671858,250,0,0.10627850518489948,0.00721684500365366,0.06533926788797617,1.6,507.144150343424,9.751271926307952,305.00607097776737,52.008,30.402235707263372,0.00721684500365366,0.11349535018855314
1466,1.2996327184390313,250,0,0.11349535018855314,0.017709733081355233,0.060380389995004474,0.8,560.5344340834627,9.772218167424384,386.814615081982,57.36,38.64803229143755,0.017709733081355233,0.13120508326990837
1467,1.272232703193216,250,0,0.13120508326990837,0.022894105619218286,0.06072968127187427,2.4,576.6918039348675,9.781068587769123,413.24934981148516,58.96,41.22220760706539,0.022894105619218286,0.15409918888912666
1468,1.213030628466741,250,0,0.15409918888912666,0.013427818693188903,0.06408984836210979,5.6000000000000005,616.2203622426497,9.799942147624835,469.0744520631372,62.88,46.70188004780964,0.013427818693188903,0.16752700758231556
1469,1.2402424367751739,250,0,0.16752700758231556,0.012209680675535295,0.06381702879216539,4.0,597.924426389387,9.789201479852437,422.5094614119881,61.08,42.091443310962866,0.012209680675535295,0.17973668825785086
1470,1.12154961211442,250,0,0.17973668825785086,0.008848595419179706,0.06475517363084153,10.4,688.6262792568838,9.827410081871273,559.4293478334577,70.072,55.639435798721046,0.008848595419179706,0.18858528367703056
1471,1.050628108109813,250,0,0.18858528367703056,0.005631534446264214,0.05478184817809308,10.4,788.5749816043103,9.84832377865309,595.621338792907,80.072,59.30574016062863,0.005631534446264214,0.19421681812329478
1472,1.012084588833263,250,0,0.19421681812329478,0.0010503975015125622,0.06065077784844007,16.0,798.5865954024324,9.858120128906187,612.2951757969323,81.008,60.838079654111375,0.0010503975015125622,0.19526721562480734
1473,1.0059460362543504,250,0,0.19526721562480734,0.003082543183258818,0.05994588554512703,13.600000000000001,831.8185359235262,9.860343005257539,633.5540833180734,84.36,63.044035403835,0.003082543183258818,0.19834975880806616
1474,1.0320118495361652,250,0,0.19834975880806616,-0.003071710473634637,0.06469165699071369,14.399999999999999,781.6068373821483,9.852849402255803,582.2248966110953,79.328,57.844726777814415,0.003071710473634637,0.19527804833443152
1475,0.9925495652031321,250,0,0.19527804833443152,-0.007235252986331958,0.07378986142235675,17.599999999999998,815.5324350876624,9.863720792061713,643.532488585977,82.68,63.9498053163573,0.007235252986331958,0.18804279534809956
1476,1.1517623739558656,250,0,0.18804279534809956,-0.010804056042874266,0.06963511514031337,9.6,657.1895207166785,9.817004073803158,520.3044511397468,66.944,51.72114523094011,0.010804056042874266,0.1772387393052253
1477,1.1781185457947205,250,0,0.1772387393052253,-0.007758230235837021,0.05936666145851674,5.6000000000000005,654.7258006189948,9.809507980028089,503.6469424829918,66.744,50.18715437240888,0.007758230235837021,0.16948050906938827
1478,1.0888836338813195,250,0,0.16948050906938827,-0.013469261555693446,0.0720494351926176,11.200000000000001,725.7819544557315,9.837643060829151,575.7976136542821,73.776,57.271823997494614,0.013469261555693446,0.15601124751369483
1479,1.1981087221847535,250,0,0.15601124751369483,-0.01958848543025976,0.06753140148784238,6.4,627.0340237465101,9.804760191182606,476.6848405476745,63.952,47.43515253480271,0.01958848543025976,0.13642276208343507
1480,1.3513369887669837,250,0,0.13642276208343507,-0.013464694345102182,0.06609286353418914,0.8,515.9131380424271,9.75187392337871,305.3339186450544,52.904,30.487879296533563,0.013464694345102182,0.12295806773833289
1481,1.3490168325912244,250,0,0.12295806773833289,-0.01425296055690288,0.06401913145425445,1.6,513.7321336140783,9.753419912174937,318.70542460961656,52.672,31.786481654942566,0.01425296055690288,0.10870510718143
1482,1.388837614496972,250,0,0.10870510718143,-0.012063589437211295,0.05734336142047062,0.8,487.0509950995283,9.739461588136464,292.89813501429165,50.008,29.236824998621174,0.012063589437211295,0.09664151774421871
1483,1.4517998191354162,250,0,0.09664151774421871,-0.009937540603498413,0.053192556343791775,0.0,446.738293155877,9.715081183800386,233.072889127775,45.984,23.308018877630932,0.009937540603498413,0.0867039771407203
1484,1.4740178737076375,250,0,0.0867039771407203,-0.002948474561318415,0.04927865952934738,0.0,432.5345664144904,9.706790090091793,177.40867455202186,44.56,17.74098080715945,0.002948474561318415,0.08375550257940188
1485,1.4191378053047696,250,0,0.08375550257940188,0.004779427928150698,0.0519554023222443,0.0,469.0798177859844,9.728716977476033,232.9526990101219,48.216,23.294835135711953,0.004779427928150698,0.08853493050755258
1486,1.4087670248317314,250,0,0.08853493050755258,0.015746187409771142,0.046388343215750936,0.0,476.413896578458,9.732266231787422,258.3423027424882,48.952,25.835125236777934,0.015746187409771142,0.10428111791732372
1487,1.3105389516372474,250,0,0.10428111791732372,0.018283707809952046,0.04935765176145269,0.0,555.255476602192,9.7687451900456,314.56314929733094,56.84,31.45928161926143,0.018283707809952046,0.12256482572727577
1488,1.270789668174063,250,0,0.12256482572727577,0.023294545379668588,0.04893246997080238,2.4,578.0444817525726,9.781448520247945,400.5914905934613,59.096,39.95986466443549,0.023294545379668588,0.14585937110694436
1489,1.2735068814430601,250,0,0.14585937110694436,0.0312931627030128,0.05482338852552535,3.2,570.4696418094537,9.779032532389154,420.58499425261624,58.336,41.934032765761984,0.0312931627030128,0.17715253380995716
1490,1.1430624006165753,250,0,0.17715253380995716,0.030257819738676528,0.0534728236577636,6.4,691.467691272375,9.820868243273138,508.86865133649457,70.408,50.6831879028934,0.030257819738676528,0.20741035354863369
1491,0.9477533559716035,250,0,0.20741035354863369,0.008536981598520732,0.062075536309704124,20.0,870.6547168087692,9.874951420115794,669.7944966436643,88.168,66.55737206350624,0.008536981598520732,0.21594733514715442
1492,0.9555998233163933,250,0,0.21594733514715442,0.009331005345910942,0.07133509091493892,20.8,847.4781341945907,9.872764843832602,665.7627676617739,85.84,66.12260127974398,0.009331005345910942,0.22527834049306536
1493,0.8577495899447315,250,0,0.22527834049306536,0.026154917380110693,0.07788095912359366,27.200000000000003,972.2188695310773,9.89636471428214,714.2644490461452,98.24,70.93787704745611,0.026154917380110693,0.25143325787317605
1494,0.8475071709333105,250,0,0.25143325787317605,0.026818782891497472,0.07689827903754921,29.599999999999998,963.2895963663098,9.89735324229728,732.2612390239424,97.328,72.70177725475492,0.026818782891497472,0.2782520407646735
1495,0.7071776850492248,250,0,0.2782520407646735,0.013203758072380445,0.06828866120920671,42.4,1139.6965337921092,9.926286700391138,765.4420070262094,114.816,75.93790979477905,0.013203758072380445,0.29145579883705397
1496,0.6927364811460097,250,0,0.29145579883705397,-0.00784224225093777,0.04340099199095196,43.2,1171.7488984630625,9.928056145047302,772.2947542214284,118.024,76.64791858883058,0.00784224225093777,0.2836135565861162
1497,0.692361302626704,250,0,0.2836135565861162,-0.017146166069856528,0.052263214368381376,43.2,1173.2413353644608,9.928587564860715,773.1944976319148,118.168,76.73588323594119,0.017146166069856528,0.2664673905162597
1498,0.7349631894148528,250,0,0.2664673905162597,-0.015973712525740702,0.06374946245258549,37.6,1141.705846990168,9.920975382257282,748.363486139858,115.08,74.29224454813571,0.015973712525740702,0.25049367799051897
1499,0.7627569536971627,250,0,0.25049367799051897,-0.03354727017657261,0.07218342467073996,36.8,1072.353228573681,9.915975260520057,739.9551380674449,108.144,73.40874105990376,0.03354727017657261,0.21694640781394636
1500,0.9529066121319386,250,0,0.21694640781394636,-0.03247300608351533,0.08195184149284761,17.599999999999998,886.7055463276187,9.873346988326414,636.1034377107533,89.808,63.22906875796922,0.03247300608351533,0.18447340173043103
1501,1.0777969368486955,250,0,0.18447340173043103,-0.0251711610247288,0.09120640132616005,9.6,754.6417032394224,9.84041444866762,586.7475476789181,76.688,58.421285983791904,0.0251711610247288,0.15930224070570223
1502,1.207840279074588,250,0,0.15930224070570223,-0.02427548382235223,0.08783838917830707,4.0,632.1759738919446,9.800570102504413,467.45856383145286,64.504,46.60740267382424,0.02427548382235223,0.13502675688335
1503,1.2683900943906452,250,0,0.13502675688335,-0.013904625510518048,0.07631712540667418,4.0,570.6663909388126,9.78106387869897,396.7443729796892,58.344,39.49705892848226,0.013904625510518048,0.12112213137283195
1504,1.3576307596240178,250,0,0.12112213137283195,-0.004869540707295061,0.07507195945356024,0.8,510.9919243346259,9.750265691013315,314.96387927539223,52.408,31.45182881805126,0.004869540707295061,0.11625259066553689
1505,1.369323895459662,250,0,0.11625259066553689,0.004774209098563326,0.06850374752062814,0.0,505.8649512184678,9.746165058925472,327.4139679946106,51.904,32.74469092845434,0.004774209098563326,0.12102679976410022
1506,1.370691291612562,250,0,0.12102679976410022,0.010410423269033547,0.05578067170337036,0.0,504.7281229673191,9.745291221951636,298.187159038942,51.792,29.82114578616992,0.010410423269033547,0.13143722303313377
1507,1.3341515260542367,250,0,0.13143722303313377,0.014859333440560063,0.05396303755218857,1.6,525.8713772046784,9.75859889408919,326.69318277171857,53.888,32.57857357221154,0.014859333440560063,0.14629655647369383
1508,1.2142839334422202,250,0,0.14629655647369383,0.016849727957704258,0.057135830629648554,0.8,646.2515671825817,9.800005568096896,449.0006467409709,65.944,44.8764176823418,0.016849727957704258,0.1631462844313981
1509,1.213070314412894,250,0,0.1631462844313981,0.02499016877768173,0.06227401212649284,4.8,621.2761962875187,9.799309089708498,466.0696073269843,63.4,46.43154100393395,0.02499016877768173,0.18813645320907982
1510,0.9860442899911241,250,0,0.18813645320907982,0.04366848106585411,0.08310566971457858,16.0,842.9058750942941,9.866395204306277,630.8271755685731,85.432,62.71170047128366,0.04366848106585411,0.23180493427493393
1511,0.8426543292595955,250,0,0.23180493427493393,0.03487607917207042,0.06977787379108483,28.799999999999997,985.8930952385301,9.899320178714454,721.8454429052817,99.592,71.67873838175446,0.03487607917207042,0.26668101344700434
1512,0.7783175197747079,250,0,0.26668101344700434,0.025302763622704394,0.05924342203278466,35.199999999999996,1055.049170408624,9.912149289821718,747.9088212273839,106.44,74.2260762805094,0.025302763622704394,0.29198377706970874
1513,0.7097442324110758,250,0,0.29198377706970874,0.0027755024684054663,0.0811767795516334,41.6,1146.7483828694583,9.92477656018018,767.0231342204414,115.544,76.12279595495689,0.0027755024684054663,0.2947592795381142
1514,0.6562836120326424,250,0,0.2947592795381142,-0.0112232776705814,0.08267099079699067,46.400000000000006,1233.9917275675018,9.934241382490999,769.47405050575,124.216,76.36989815365737,0.0112232776705814,0.2835360018675328
1515,0.6486797112875762,250,0,0.2835360018675328,-0.029537150457038697,0.07921377207763328,47.199999999999996,1244.8096890167856,9.936854915837422,765.2619065383738,125.272,75.93042878846398,0.029537150457038697,0.2539988514104941
1516,0.76565848670856,250,0,0.2539988514104941,-0.03136033716235634,0.0819836367264766,37.6,1050.6659683481482,9.915684865497813,755.5965284683771,105.96,74.95677687841173,0.03136033716235634,0.22263851424813777
1517,0.8784195471449509,250,0,0.22263851424813777,-0.03334656317999826,0.06899498591096807,24.8,956.4625881567854,9.891439027020615,711.1855158985895,96.696,70.6612452763182,0.03334656317999826,0.1892919510681395
1518,1.0582768634489177,250,0,0.1892919510681395,-0.035906628077475605,0.055051037949686965,12.8,756.0176953940627,9.846031665373811,585.8333347315445,76.784,58.238212060467646,0.035906628077475605,0.1533853229906639
1519,1.2074907776454857,250,0,0.1533853229906639,-0.024280289124369275,0.04412716416626437,1.6,648.5793447176649,9.802009199577816,448.82005903225553,66.168,44.8294074910655,0.024280289124369275,0.12910503386629463
1520,1.3529306056404649,250,0,0.12910503386629463,-0.023043774660182342,0.043344397683965225,0.8,514.646705713223,9.751529212392432,292.7847433682491,52.776,29.231452649500675,0.023043774660182342,0.10606125920611228
1521,1.338963028887396,250,0,0.10606125920611228,-0.02422984799469413,0.03971025119446356,0.0,530.6317044770224,9.758564522528733,308.4491534830839,54.376,30.846111975417582,0.02422984799469413,0.08183141121141815
1522,1.462255864942081,250,0,0.08183141121141815,-0.021964812620709845,0.03738720923584101,0.0,440.0570365639594,9.711710729254047,202.82198146252054,45.312,20.28257025132663,0.021964812620709845,0.05986659859070831
1523,1.479913354389448,250,0,0.05986659859070831,-0.015814309668891843,0.033328824973539346,0.0,429.095740138046,9.706291624548633,166.42975039078493,44.208,16.640815364638836,0.015814309668891843,0.044052288921816465
1524,1.487708066784895,250,0,0.044052288921816465,-0.011488772266637144,0.0302104857922364,0.0,424.41266788264096,9.703966249374451,174.8929526352955,43.736,17.48789021008538,0.011488772266637144,0.03256351665517932
1525,1.5655373600798796,250,0,0.03256351665517932,-0.007839704348237879,0.028689697606321403,0.0,380.2670851396752,9.671085583409846,123.76079032948674,39.32,12.373261494044325,0.007839704348237879,0.024723812306941442
1526,1.5448807039818997,250,0,0.024723812306941442,-0.0003159779533805883,0.02842024241297549,0.0,391.4028673762428,9.680522046305967,135.21366094692527,40.432,13.51877864305796,0.0003159779533805883,0.024407834353560854
1527,1.5072570510421843,250,0,0.024407834353560854,0.004496735308832718,0.020388665009615396,0.0,412.7532867068714,9.696327915496887,174.18630168207002,42.568,17.41554983341037,0.004496735308832718,0.028904569662393572
1528,1.5460131926506562,250,0,0.028904569662393572,0.0057261497482166725,0.016003570706525992,0.0,390.73359905178785,9.679290503661017,139.22194911992528,40.368,13.91835392566233,0.0057261497482166725,0.034630719410610245
1529,1.5338468167359613,250,0,0.034630719410610245,0.009335703260732492,0.015518694518062965,0.0,397.46436022921563,9.684804099152426,150.91769333971877,41.04,15.090341281760331,0.009335703260732492,0.043966422671342736
1530,1.4688632759953881,250,0,0.043966422671342736,0.013250146082821629,0.016374221897089845,0.0,436.17737199918867,9.711822497310044,185.7747928780425,44.912,18.57568991989261,0.013250146082821629,0.057216568754164365
1531,1.486139904606415,250,0,0.057216568754164365,0.014780947143574974,0.019855186070522286,0.0,425.26341894819274,9.703893276473913,159.05829728632324,43.824,15.904748473333365,0.014780947143574974,0.07199751589773934
1532,1.4457464681460268,250,0,0.07199751589773934,0.016088588304363965,0.015378244134441372,0.0,450.9668732179899,9.719113646939437,191.0627582454797,46.4,19.104763803826522,0.016088588304363965,0.0880861042021033
1533,1.4579004604079306,250,0,0.0880861042021033,0.015486327887330217,0.019220847852287715,0.0,442.8636447834701,9.713626179669022,202.03143743273174,45.592,20.20221611606014,0.015486327887330217,0.10357243208943352
1534,1.3604391280660655,250,0,0.10357243208943352,0.025604057351608714,0.020835295553061538,0.8,508.88114204256414,9.750175161759735,324.09913860783786,52.192,32.363361012107504,0.025604057351608714,0.12917648944104224
1535,1.3258579311934064,250,0,0.12917648944104224,0.019769964419758146,0.017176245310818385,0.8,537.1887510090164,9.761388846653153,326.20494593643906,55.032,32.57776812490383,0.019769964419758146,0.14894645386080038
1536,1.2430708078491626,250,0,0.14894645386080038,0.02481615478998786,0.024864798893430497,1.6,610.1363831402407,9.78912179341934,408.82374141782486,62.328,40.823478734669344,0.02481615478998786,0.17376260865078824
1537,1.1580580818810782,250,0,0.17376260865078824,0.029960457389459794,0.055499571440641195,6.4,672.9010269742415,9.815921154368095,502.0451001338434,68.552,49.99783291303734,0.029960457389459794,0.20372306604024804
1538,1.0007358268669484,250,0,0.20372306604024804,0.020777243740237594,0.05409522650316446,14.399999999999999,832.7164400776494,9.860700550370044,616.250779951069,84.448,61.29749828500344,0.020777243740237594,0.22450030978048563
1539,0.839183798426315,250,0,0.22450030978048563,0.018502258371076413,0.05185471806997553,28.799999999999997,994.4059628965638,9.90049744022863,728.0819038444862,100.44,72.3110392678739,0.018502258371076413,0.24300256815156204
1540,0.7706561561314594,250,0,0.24300256815156204,0.005975300718199711,0.06526589699127784,34.4,1089.9915406600044,9.914782606789442,749.9307175821046,109.936,74.46811333718614,0.005975300718199711,0.24897786886976175
1541,0.7848282422016276,250,0,0.24897786886976175,-0.0344054185852925,0.07714580414319462,31.2,1101.3193203108412,9.911794588440863,725.2933960396718,111.112,72.04267801796377,0.0344054185852925,0.21457245028446925
1542,1.0025568676976453,250,0,0.21457245028446925,-0.04134731487042445,0.09655095915626667,17.599999999999998,798.601912251842,9.860256719822228,623.1312299159719,80.992,61.88628229260504,0.04134731487042445,0.1732251354140448
1543,1.1101041354533447,250,0,0.1732251354140448,-0.047962856531021114,0.10139759877367599,9.6,709.8180648483625,9.831275136403912,529.2883640218181,72.2,52.640364740377706,0.047962856531021114,0.1252622788830237
1544,1.2622511218403694,250,0,0.1252622788830237,-0.038349381976294755,0.0954195363468902,3.2,581.4916800791002,9.784151300294456,403.045753659774,59.432,40.17130040215278,0.038349381976294755,0.08691289690672893
1545,1.4070182686518247,250,0,0.08691289690672893,-0.023681648823067877,0.08484501229077399,0.0,477.69772703836776,9.733042523194127,277.7346023216497,49.08,27.77354136583954,0.023681648823067877,0.06323124808366105
1546,1.4541452010149492,250,0,0.06323124808366105,-0.016064111550750243,0.0777574795051772,0.0,445.4595504081055,9.716008340780524,210.89435831319258,45.848,21.088406672861748,0.016064111550750243,0.04716713653291081
1547,1.5092770825198591,250,0,0.04716713653291081,-0.011535794605520747,0.07527065727494614,0.0,411.4345033578818,9.694498194106545,175.31337279021503,42.44,17.530955478809478,0.011535794605520747,0.035631341927390064
1548,1.5173301417151084,250,0,0.035631341927390064,-0.004790644405486686,0.06930688842795647,0.0,406.81819671962586,9.69168564702749,172.90023108216934,41.976,17.286972667300656,0.004790644405486686,0.03084069752190338
1549,1.4907739723155535,250,0,0.03084069752190338,0.0013708251987687471,0.061016456983909347,0.0,422.59712013169764,9.703277005228179,170.64984473137733,43.552,17.061515055820806,0.0013708251987687471,0.032211522720672126
1550,1.5181483899067825,250,0,0.032211522720672126,0.0053718917644639125,0.055298838140894056,0.0,406.3319225862995,9.691183042031566,158.22373117616343,41.928,15.817547723967834,0.0053718917644639125,0.03758341448513604
1551,1.5497851575403272,250,0,0.03758341448513604,0.007530914812352692,0.05129101427583946,0.0,388.6497882265546,9.67753456739429,151.60742050060875,40.16,15.15857513092837,0.007530914812352692,0.04511432929748873
1552,1.514202277437802,250,0,0.04511432929748873,0.009444964021992595,0.0404063342773101,0.0,408.55110824590224,9.69233033416925,145.63605546092197,42.152,14.560799978023185,0.009444964021992595,0.054559293319481325
1553,1.4862788001921372,250,0,0.054559293319481325,0.019662434295183967,0.03559471908823792,0.0,425.1949740369916,9.70410293128062,214.54328402403397,43.816,21.452229348018818,0.019662434295183967,0.07422172761466529
1554,1.4596681849353652,250,0,0.07422172761466529,0.02389368614917209,0.03378625897777253,0.0,441.7516878287904,9.713097797466807,196.46324560084076,45.48,19.644276520147034,0.02389368614917209,0.09811541376383738
1555,1.369909331142691,250,0,0.09811541376383738,0.02388048593865151,0.032808805447852404,0.8,501.5572600902715,9.747303717550361,278.73795929489216,51.456,27.820137742290207,0.02388048593865151,0.12199589970248889
1556,1.3369167642767803,250,0,0.12199589970248889,0.03297682683428377,0.02315952158365115,2.4,519.3485118142962,9.757788062045247,336.22405267007184,53.224,33.49575829862641,0.03297682683428377,0.15497272653677266
1557,1.1436506568938791,250,0,0.15497272653677266,0.031206737549179964,0.021895682708647148,3.2,714.667918423563,9.82226385958718,500.6235758552226,72.76,49.963890961373295,0.031206737549179964,0.18617946408595262
1558,1.0258347597446895,250,0,0.18617946408595262,0.021977339342830665,0.03236703130948176,14.399999999999999,791.5768770736449,9.855289804203744,621.287072523391,80.32,61.77670758465524,0.021977339342830665,0.2081568034287833
1559,0.9963427045542499,250,0,0.2081568034287833,0.0221071670250112,0.053385530587449714,17.599999999999998,808.9761991775896,9.861714930485537,654.2467780669529,82.032,65.02958539003612,0.0221071670250112,0.2302639704537945
1560,0.7831222348882166,250,0,0.2302639704537945,0.00017409017493202894,0.04741226218985528,35.199999999999996,1042.1878624398805,9.912759306421023,744.7678932259263,105.136,73.90159337930407,0.00017409017493202894,0.23043806062872652
1561,0.7990948717604054,250,0,0.23043806062872652,-0.016774277528615683,0.06861326695268219,32.0,1049.5524893146458,9.909665470528795,730.7335411858355,105.912,72.54571149282361,0.016774277528615683,0.21366378310011083
1562,0.951436835894248,250,0,0.21366378310011083,-0.02622002477586391,0.06465034213664003,19.2,872.3628211864688,9.873719001114502,660.7196156844572,88.352,65.66499901774155,0.02622002477586391,0.18744375832424692
1563,1.0299058997461414,250,0,0.18744375832424692,-0.014937942227234768,0.07250276648419025,15.2,777.7336070215785,9.853709799077366,597.5730703141046,78.928,59.36870232706792,0.014937942227234768,0.17250581609701215
1564,1.0566493148153873,250,0,0.17250581609701215,-0.015239952129711937,0.07612492104642564,12.0,765.5773333009197,9.847413733547537,580.3592831470555,77.744,57.720277754009466,0.015239952129711937,0.15726586396730022
1565,1.1340437342736853,250,0,0.15726586396730022,-0.01231711265401425,0.07757472073912833,8.0,691.2191885557172,9.825153351087634,533.3083944024431,70.352,53.08683543026463,0.01231711265401425,0.14494875131328597
1566,1.192617971902029,250,0,0.14494875131328597,-0.005432593642043876,0.0847461792875157,4.0,649.3943498558829,9.807212000964764,479.21722474376566,66.216,47.7879623336254,0.005432593642043876,0.1395161576712421
1567,1.1793927985080264,250,0,0.1395161576712421,-0.008044951012471713,0.10134613203374213,4.0,664.7265822466053,9.81117283986606,505.9741250014062,67.752,50.47734636448315,0.008044951012471713,0.13147120665877038
1568,1.3131807511241285,250,0,0.13147120665877038,-0.004117554543544483,0.10354602403820597,1.6,543.7983150875622,9.766492727865705,381.632494418191,55.68,38.091804892916265,0.004117554543544483,0.1273536521152259
1569,1.268767831740464,250,0,0.1273536521152259,0.0017513850703372025,0.10005466711141986,3.2,575.1794798024916,9.781963942219246,399.5925405004772,58.8,39.82140128122063,0.0017513850703372025,0.1291050371855631
1570,1.345477059643781,250,0,0.1291050371855631,0.008723454982157541,0.08990221484093064,1.6,516.4721292736889,9.7535905966477,329.0166775368593,52.952,32.819471293730494,0.008723454982157541,0.13782849216772064
1571,1.2158082897516547,250,0,0.13782849216772064,0.005585528342669843,0.08366297009602529,4.0,623.8278002619696,9.799984294677166,437.676625571577,63.656,43.61157717854285,0.005585528342669843,0.14341402051039048
1572,1.2401534612869871,250,0,0.14341402051039048,0.0070144268700544354,0.08075436918486334,4.0,598.2485513281483,9.790661025925445,454.32179569677777,61.104,45.2885546689227,0.0070144268700544354,0.15042844738044492
1573,1.2310969622717112,250,0,0.15042844738044492,0.01307907485518564,0.08117754766534191,4.0,607.5282569894821,9.793787996348367,426.68674224390605,62.032,42.50645805051275,0.01307907485518564,0.16350752223563056
1574,1.144544592232741,250,0,0.16350752223563056,0.010186052536476559,0.080166740336917,6.4,689.7720820110885,9.821336171703617,497.7836438451468,70.232,49.57549975542354,0.010186052536476559,0.17369357477210712
1575,1.1230902874079518,250,0,0.17369357477210712,0.016051862950931584,0.08339095175853779,9.6,692.8403519173748,9.826965163925097,563.3825741768455,70.504,56.06362442796576,0.016051862950931584,0.1897454377230387
1576,1.0275570929020377,250,0,0.1897454377230387,0.0008596566559826435,0.08147507573888751,16.8,766.6130045511255,9.854650922345813,614.0573781974749,77.792,60.979641979926384,0.0008596566559826435,0.19060509437902134
1577,0.9371166260110636,250,0,0.19060509437902134,0.001063327394740965,0.09333103711878674,21.6,873.3623165261929,9.877876363171746,669.4726748882379,88.416,66.49633782397343,0.001063327394740965,0.1916684217737623
