# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;average_reward;w_current[0];w_current[1];w_target[0];w_target[1];theta_current[0];theta_current[1];theta_target[0];theta_target[1]
3.100000000000000000000000000000e+01;2.041531381163358389585482655093e+02;1.499337552269276896410588051367e+00;nan;1.597052808716552529944010530016e+00;1.597052808716559191282158280956e+00;nan;nan;5.977073691847284306550083798903e-05;nan;1.000000000000000000000000000000e+00;nan;4.480825519433697762218191118500e-05;2.060496095307757791204039676813e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.015213241533610477596027976688e-01;7.984786758466390077515484335891e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.200000000000000000000000000000e+01;2.041620460375051493429054971784e+02;1.499628232350730172584007959813e+00;nan;1.596957351693277793458491942147e+00;1.596957351693286231153479093337e+00;nan;nan;5.978947191916505473708101647823e-05;nan;1.000000000000000000000000000000e+00;nan;4.483099004366056147255145680752e-05;2.060587355107057483394328301074e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.015690647717286454465579481621e-01;7.984309352282713545534420518379e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.300000000000000000000000000000e+01;2.041709584784336755092226667330e+02;1.499918940684409784935837706144e+00;nan;1.596861870456542709106884103676e+00;1.596861870456551590891081104928e+00;nan;nan;5.980821391287675182829239317606e-05;nan;1.000000000000000000000000000000e+00;nan;4.485373642821434094678581527837e-05;2.060678661037898873331641880213e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.016168174998974604861246007204e-01;7.983831825001026505361778617953e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.400000000000000000000000000000e+01;2.041798754414114398514357162639e+02;1.500209677254187745631952566328e+00;nan;1.596766365000205301072355723591e+00;1.596766365000231724380341802316e+00;nan;nan;5.982696290291143059606251974891e-05;nan;1.000000000000000000000000000000e+00;nan;4.487649435383751723776732389659e-05;2.060770013123645050256982358405e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.016645823409392024316844072018e-01;7.983354176590609085906180553138e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.500000000000000000000000000000e+01;2.041887969287350870217778719962e+02;1.500500442044411464337372308364e+00;nan;1.596670835318121817181236110628e+00;1.596670835318147796400012339291e+00;nan;nan;5.984571889259626356226060006627e-05;nan;1.000000000000000000000000000000e+00;nan;4.489926382640314575121417983716e-05;2.060861411387669317463178231264e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.017123592979264135038874883321e-01;7.982876407020736975184149741835e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.600000000000000000000000000000e+01;2.041977229427032796138519188389e+02;1.500791235038987592176340513106e+00;nan;1.596575281404147172992225023336e+00;1.596575281404165380649828875903e+00;nan;nan;5.986448188524174008782671729811e-05;nan;1.000000000000000000000000000000e+00;nan;4.492204485176052431273999165917e-05;2.060952855853359189097773196409e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.017601483739324408350768180753e-01;7.982398516260676979428012600692e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.700000000000000000000000000000e+01;2.042066534856022883559489855543e+02;1.501082056222031502201730290835e+00;nan;1.596479703252135173840997595107e+00;1.596479703252166482130292024522e+00;nan;nan;5.988325188416864945433956690657e-05;nan;1.000000000000000000000000000000e+00;nan;4.494483743577487496736674876807e-05;2.061044346544113281538557203021e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.018079495720313254469857611184e-01;7.981920504279687023085898545105e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.800000000000000000000000000000e+01;2.042155885597450151180964894593e+02;1.501372905577553096279075361963e+00;nan;1.596384100855937404617179709021e+00;1.596384100855941401420068359585e+00;nan;nan;5.990202889269965119212538184890e-05;nan;1.000000000000000000000000000000e+00;nan;4.496764158431151462780653305096e-05;2.061135883483339981125936901662e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.018557628952979687841917666447e-01;7.981442371047020589713838489843e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.900000000000000000000000000000e+01;2.042245281674183559061930282041e+02;1.501663783089492332223358062038e+00;nan;1.596288474209404117942767697969e+00;1.596288474209424546046420800849e+00;nan;nan;5.992081291415177375647704849371e-05;nan;1.000000000000000000000000000000e+00;nan;4.499045730323143017434506241159e-05;2.061227466694462329144243994961e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.019035883468080216918139058180e-01;7.980964116531920060637617098109e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.000000000000000000000000000000e+01;2.042334723109298693088931031525e+02;1.501954688741825361120163506712e+00;nan;1.596192823306384012127523419622e+00;1.596192823306388675064226845279e+00;nan;nan;5.993960395185216934047303660726e-05;nan;1.000000000000000000000000000000e+00;nan;4.501328459840620656350410055957e-05;2.061319096200914025018846587045e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.019514259296378844155128717830e-01;7.980485740703621155844871282170e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.100000000000000000000000000000e+01;2.042424209925770242080034222454e+02;1.502245622518710854720325187373e+00;nan;1.596097148140724231168974256434e+00;1.596097148140720012321480680839e+00;nan;nan;5.995840200913361443596158451008e-05;nan;1.000000000000000000000000000000e+00;nan;4.503612347571901616252385003314e-05;2.061410772026141202672988583799e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.019992756468648176237934421806e-01;7.980007243531351823762065578194e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.200000000000000000000000000000e+01;2.042513742146672086619219044223e+02;1.502536584404012831583941078861e+00;nan;1.596001448706270364752413115639e+00;1.596001448706272807243067290983e+00;nan;nan;5.997720708932093697761389616829e-05;nan;1.000000000000000000000000000000e+00;nan;4.505897394104020387169129424620e-05;2.061502494193600210081740442547e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.020471375015668036301264010035e-01;7.979528624984332241254492146254e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.300000000000000000000000000000e+01;2.042603319794968967926251934841e+02;1.502827574381601305475442131865e+00;nan;1.595905724996866448250898429251e+00;1.595905724996877328436539755785e+00;nan;nan;5.999601919574273250265056267594e-05;nan;1.000000000000000000000000000000e+00;nan;4.508183600024501382986033548583e-05;2.061594262726761606074887822615e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.020950114968225463929485385961e-01;7.979049885031774813626270770328e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.400000000000000000000000000000e+01;2.042692942893756651301373494789e+02;1.503118592435528366735297822743e+00;nan;1.595809977006354962725254154066e+00;1.595809977006375168784302331915e+00;nan;nan;6.001483833173699522587490884362e-05;nan;1.000000000000000000000000000000e+00;nan;4.510470965922315072236040145448e-05;2.061686077649106163534042934771e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.021428976357116380491163454280e-01;7.978571023642884174620348858298e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.500000000000000000000000000000e+01;2.042782611466070932237926172093e+02;1.503409638549631166526410197548e+00;nan;1.595714204728576834924069771660e+00;1.595714204728597263027722874540e+00;nan;nan;6.003366450063624414111920768455e-05;nan;1.000000000000000000000000000000e+00;nan;4.512759492385567949845892599114e-05;2.061777938984127089838693791535e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.021907959213144201360279339497e-01;7.978092040786856076195476816793e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.600000000000000000000000000000e+01;2.042872325535024344844714505598e+02;1.503700712707869646678204844648e+00;nan;1.595618408157371215239095363359e+00;1.595618408157373879774354463734e+00;nan;nan;6.005249770578046568467872612374e-05;nan;1.000000000000000000000000000000e+00;nan;4.515049180003488659990856790571e-05;2.061869846755330026866204207181e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.022387063567119835916230385919e-01;7.977612936432879608972257301502e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.700000000000000000000000000000e+01;2.042962085123635915806517004967e+02;1.503991814894105827349335413601e+00;nan;1.595522587286576143839056385332e+00;1.595522587286581694954179511114e+00;nan;nan;6.007133795050661730302934970815e-05;nan;1.000000000000000000000000000000e+00;nan;4.517340029364980586194452949478e-05;2.061961800986231718724184247549e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.022866289449862520211098626532e-01;7.977133710550137202233145217178e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.800000000000000000000000000000e+01;2.043051890255103728577523725107e+02;1.504282945092096479555721089127e+00;nan;1.595426742110027440446629043436e+00;1.595426742110020779108481292496e+00;nan;nan;6.009018523815297103778110265893e-05;nan;1.000000000000000000000000000000e+00;nan;4.519632041058919329299531364441e-05;2.062053801700360899928909930168e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.023345636892198984302382314127e-01;7.976654363107801293253373842163e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.900000000000000000000000000000e+01;2.043141740952436009592929622158e+02;1.504574103285921227168842051469e+00;nan;1.595330872621560258650674768433e+00;1.595330872621577134040649070812e+00;nan;nan;6.010903957207007752014740753488e-05;nan;1.000000000000000000000000000000e+00;nan;4.521925215676265546451903509784e-05;2.062145848921258739494533074321e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.023825105924963729808752077588e-01;7.976174894075036547747004078701e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.000000000000000000000000000000e+01;2.043231637238813220847077900544e+02;1.504865289459230925928068245412e+00;nan;1.595234978815007309549400815740e+00;1.595234978815011084307684541272e+00;nan;nan;6.012790095559872278552573932053e-05;nan;1.000000000000000000000000000000e+00;nan;4.524219553806150981257669374536e-05;2.062237942672478396843871450983e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.024304696578999307465807078188e-01;7.975695303421000970089949078101e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.100000000000000000000000000000e+01;2.043321579137321180041908519343e+02;1.505156503595958428221024405502e+00;nan;1.595139060684200194017989815620e+00;1.595139060684215293051124717749e+00;nan;nan;6.014676939208857655086437610237e-05;nan;1.000000000000000000000000000000e+00;nan;4.526515056039422449634529455054e-05;2.062330082977584133629989082692e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.024784408885155762014562697004e-01;7.975215591114844793096949615574e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.200000000000000000000000000000e+01;2.043411566671127843619615305215e+02;1.505447745679794779860571907193e+00;nan;1.595043118222968736574784998083e+00;1.595043118222990496946067651152e+00;nan;nan;6.016564488488576454726028397424e-05;nan;1.000000000000000000000000000000e+00;nan;4.528811722966117681628966940011e-05;2.062422269860153534182245493867e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.025264242874291187312962847500e-01;7.974735757125709367798549465078e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.300000000000000000000000000000e+01;2.043501599863387525601865490898e+02;1.505739015694620208662968252611e+00;nan;1.594947151425141651515104967984e+00;1.594947151425162523707967920927e+00;nan;nan;6.018452743734562822427655581770e-05;nan;1.000000000000000000000000000000e+00;nan;4.531109555177733336835815824983e-05;2.062514503343773952792616910301e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.025744198577271171224367662944e-01;7.974255801422728273664120024478e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.400000000000000000000000000000e+01;2.043591678737254255793232005090e+02;1.506030313624247440884573734365e+00;nan;1.594851160284545876777428929927e+00;1.594851160284552538115576680866e+00;nan;nan;6.020341705282362422795711109913e-05;nan;1.000000000000000000000000000000e+00;nan;4.533408553265767430102625712429e-05;2.062606783452046954607794759795e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.026224276024970183396334277859e-01;7.973775723975029539047909565852e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.500000000000000000000000000000e+01;2.043681803315918728003452997655e+02;1.506321639452304239625846093986e+00;nan;1.594755144795005907809581913170e+00;1.594755144795017010039828164736e+00;nan;nan;6.022231373466915800097068456331e-05;nan;1.000000000000000000000000000000e+00;nan;4.535708717820893304999499417995e-05;2.062699110208585651093926571775e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.026704475248269354814567577705e-01;7.973295524751730090073920109717e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.600000000000000000000000000000e+01;2.043771973622578457252529915422e+02;1.506612993162638414190723779029e+00;nan;1.594659104950346240059388946975e+00;1.594659104950335137829142695409e+00;nan;nan;6.024121748624591257334492944153e-05;nan;1.000000000000000000000000000000e+00;nan;4.538010049435722316479857596505e-05;2.062791483637013367768986427109e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.027184796278057865581700980329e-01;7.972815203721941301751030550804e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.700000000000000000000000000000e+01;2.043862189680415326620277483016e+02;1.506904374738885499240836907120e+00;nan;1.594563040744388260350206110161e+00;1.594563040744385151725737159722e+00;nan;nan;6.026012831090806387730751669807e-05;nan;1.000000000000000000000000000000e+00;nan;4.540312548701696236403552164873e-05;2.062883903760967196916453758604e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.027665239145233222473052592250e-01;7.972334760854765667303922782594e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.800000000000000000000000000000e+01;2.043952451512677157552388962358e+02;1.507195784164818030959054340201e+00;nan;1.594466952170953355505389481550e+00;1.594466952170946472122636805580e+00;nan;nan;6.027904621202155821492116305471e-05;nan;1.000000000000000000000000000000e+00;nan;4.542616216211756423760254053335e-05;2.062976370604095777139264100697e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.028145803880700703825112896084e-01;7.971854196119299018619130947627e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.900000000000000000000000000000e+01;2.044042759142517411419248674065e+02;1.507487221424104184563930175500e+00;nan;1.594370839223859803723826189525e+00;1.594370839223867575284998565621e+00;nan;nan;6.029797119294823547252029638521e-05;nan;1.000000000000000000000000000000e+00;nan;4.544921052558409879044282186911e-05;2.063068884190059737449018939515e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.028626490515372526868276281675e-01;7.971373509484626085352942936879e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.000000000000000000000000000000e+01;2.044133112593237058263184735551e+02;1.507778686500491849287186596484e+00;nan;1.594274701896925439115193512407e+00;1.594274701896913448706527560716e+00;nan;nan;6.031690325705893441447097425012e-05;nan;1.000000000000000000000000000000e+00;nan;4.547227058335276265229468739548e-05;2.063161444542531697265985712875e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.029107299080170068172890296410e-01;7.970892700919829376715597391012e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.100000000000000000000000000000e+01;2.044223511888105804246151819825e+02;1.508070179377500430462077929405e+00;nan;1.594178540183965875343119478202e+00;1.594178540183954773112873226637e+00;nan;nan;6.033584240771398382032972285138e-05;nan;1.000000000000000000000000000000e+00;nan;4.549534234134691143341608365880e-05;2.063254051685195378240678110160e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.029588229606021643203206394901e-01;7.970411770393978079241037448810e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.200000000000000000000000000000e+01;2.044313957050306669316341867670e+02;1.508361700038983066463060822571e+00;nan;1.594082354078795615848207489762e+00;1.594082354078789176554664663854e+00;nan;nan;6.035478864829247594350064565205e-05;nan;1.000000000000000000000000000000e+00;nan;4.551842580551597580631323358702e-05;2.063346705641747824699905322632e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.030069282123863616540404564148e-01;7.969930717876135828348083123274e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.300000000000000000000000000000e+01;2.044404448103137212910951348022e+02;1.508653248468356578015914237767e+00;nan;1.593986143575227387714221549686e+00;1.593986143575219838197654098622e+00;nan;nan;6.037374198215850038982607794757e-05;nan;1.000000000000000000000000000000e+00;nan;4.554152098178690957720401999431e-05;2.063439406435897183200722793117e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.030550456664640124326837167246e-01;7.969449543335358487894382051309e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.400000000000000000000000000000e+01;2.044494985069936774380039423704e+02;1.508944824649331994947942803265e+00;nan;1.593889908667071697578876410262e+00;1.593889908667056598545741508133e+00;nan;nan;6.039270241269032948481718103828e-05;nan;1.000000000000000000000000000000e+00;nan;4.556462787610814730784869475144e-05;2.063532154091365367065691316384e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.031031753259303906933297412252e-01;7.968968246740695260399434118881e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.500000000000000000000000000000e+01;2.044585567973928732499189209193e+02;1.509236428565455367944991849072e+00;nan;1.593793649348139052079886823776e+00;1.593793649348132390741739072837e+00;nan;nan;6.041166994326134309168177538574e-05;nan;1.000000000000000000000000000000e+00;nan;4.558774649442141505906525567049e-05;2.063624948631883171401568688452e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.031513171938814088512970101874e-01;7.968486828061184246152492960391e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.600000000000000000000000000000e+01;2.044676196838462374216760508716e+02;1.509528060200380439326295345381e+00;nan;1.593697365612237071275103517110e+00;1.593697365612222416331178465043e+00;nan;nan;6.043064457725415034462096430801e-05;nan;1.000000000000000000000000000000e+00;nan;4.561087684268055485094922607558e-05;2.063717790081196934437457457534e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.031994712734139230114749352651e-01;7.968005287265859104550713709614e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.700000000000000000000000000000e+01;2.044766871686864249113568803295e+02;1.509819719537648596840995196544e+00;nan;1.593601057453172042954747666954e+00;1.593601057453144953512946813134e+00;nan;nan;6.044962631804785704956600733695e-05;nan;1.000000000000000000000000000000e+00;nan;4.563401892683533616918573061483e-05;2.063810678463061876186657173093e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.032476375676254831681433188351e-01;7.967523624323743502984029873915e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.800000000000000000000000000000e+01;2.044857592542435895666130818427e+02;1.510111406560806113219541657600e+00;nan;1.593504724864748922641410899814e+00;1.593504724864724275690264221339e+00;nan;nan;6.046861516902420497898001938708e-05;nan;1.000000000000000000000000000000e+00;nan;4.565717275283961458639744868115e-05;2.063903613801246983427972736536e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.032958160796144164716992008834e-01;7.967041839203853337281202584563e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.900000000000000000000000000000e+01;2.044948359428535411552729783580e+02;1.510403121253361291564942803234e+00;nan;1.593408367840770889500845441944e+00;1.593408367840746908683513538563e+00;nan;nan;6.048761113356748378043145630834e-05;nan;1.000000000000000000000000000000e+00;nan;4.568033832664994940437469539418e-05;2.063996596119533677438084851019e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.033440068124798827398080902640e-01;7.966559931875198952155869847047e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.000000000000000000000000000000e+01;2.045039172368506683596933726221e+02;1.510694863598921022784793422034e+00;nan;1.593311986375040012475778894441e+00;1.593311986375017808015286391310e+00;nan;nan;6.050661421506792588464671012183e-05;nan;1.000000000000000000000000000000e+00;nan;4.570351565423227149743620745248e-05;2.064089625441714037634710621205e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.033922097693217911906771178110e-01;7.966077902306779590091423415288e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.100000000000000000000000000000e+01;2.045130031385736515403550583869e+02;1.510986633580809757049223662762e+00;nan;1.593215580461356140062889608089e+00;1.593215580461327718353459204081e+00;nan;nan;6.052562441690763898232210959982e-05;nan;1.000000000000000000000000000000e+00;nan;4.572670474153986045580053132475e-05;2.064182701791593022022652803571e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.034404249532408837097818832262e-01;7.965595750467588942456131917424e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.200000000000000000000000000000e+01;2.045220936503594373334635747597e+02;1.511278431182742298943821879220e+00;nan;1.593119150093518010535831308516e+00;1.593119150093495584030733880354e+00;nan;nan;6.054464174248596280243292500067e-05;nan;1.000000000000000000000000000000e+00;nan;4.574990559455268757192009099199e-05;2.064275825192988023104589956347e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.034886523673386515831396081921e-01;7.965113476326611818834066980344e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.300000000000000000000000000000e+01;2.045311887745439207719755358994e+02;1.511570256387990252022746062721e+00;nan;1.593022695265322585811418321100e+00;1.593022695265313037893406544754e+00;nan;nan;6.056366619518822376087505143794e-05;nan;1.000000000000000000000000000000e+00;nan;4.577311821922866062403723041996e-05;2.064368995669727535613446889329e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.035368920147173632528847520007e-01;7.964631079852824147025103229680e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.400000000000000000000000000000e+01;2.045402885134718928838992724195e+02;1.511862109180068802771756963921e+00;nan;1.592926215970565051449625570967e+00;1.592926215970528858179022790864e+00;nan;nan;6.058269777841375481036018113556e-05;nan;1.000000000000000000000000000000e+00;nan;4.579634262154564348663160489039e-05;2.064462213245652932869234064128e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.035851438984800920728446271823e-01;7.964148561015196303713992165285e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.500000000000000000000000000000e+01;2.045493928694866383466433035210e+02;1.512153989542414089797262022330e+00;nan;1.592829712203039482787403358088e+00;1.592829712202993297509578951576e+00;nan;nan;6.060173649555757919996437643739e-05;nan;1.000000000000000000000000000000e+00;nan;4.581957880747774598416063862594e-05;2.064555477944617134511418043985e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.036334080217306885529637838772e-01;7.963665919782689783801288285758e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.600000000000000000000000000000e+01;2.045585018449231142767530400306e+02;1.512445897458544408209490939043e+00;nan;1.592733183956538400849467507214e+00;1.592733183956498876909790851641e+00;nan;nan;6.062078235002283814253018490170e-05;nan;1.000000000000000000000000000000e+00;nan;4.584282678300968279358137968948e-05;2.064648789790485050588131343829e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.036816843875738358704552410927e-01;7.963183156124258310626373713603e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.700000000000000000000000000000e+01;2.045676154421305739106173859909e+02;1.512737832911719593198540678713e+00;nan;1.592636631224852106214484592783e+00;1.592636631224812582274807937210e+00;nan;nan;6.063983534520601856006652430331e-05;nan;1.000000000000000000000000000000e+00;nan;4.586608655411521814990877254914e-05;2.064742148807134913823801980470e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;2.037299729991149388474980241881e-01;7.962700270008846725744433570071e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
