Iterations, Omega_mean, Omega_std, Omega_low, Omega_sup, Ret_mean, Ret_std, Rets_low, Rets_sup, Ts_mean, Ts_std, Ts_low, Ts_sup
5.580000000000000000e+02,3.136705741968850880e+00,5.434807119138208575e-01,2.882348939181833991e+00,3.391062544755867769e+00,1.759799279146201570e+03,1.594654885732779519e+02,1.685167133167117981e+03,1.834431425125285159e+03,1.862734964953565964e+02,1.604191796776966683e+01,1.787656477798339836e+02,1.937813452108792092e+02
5.680000000000000000e+02,3.091994973135673508e+00,5.406990474912517497e-01,2.838940029372245100e+00,3.345049916899101916e+00,1.772593012884809696e+03,1.504648132245349075e+02,1.702173312636446553e+03,1.843012713133172838e+03,1.872940000643478982e+02,1.507918091222759749e+01,1.802367261604132693e+02,1.943512739682825270e+02
5.780000000000000000e+02,3.047558492615765946e+00,5.361995431131737488e-01,2.796609381723027532e+00,3.298507603508504360e+00,1.775153927106827268e+03,1.422987454813044224e+02,1.708556064206096835e+03,1.841751790007557702e+03,1.872808979352703886e+02,1.399402885660799178e+01,1.807314908265219060e+02,1.938303050440188713e+02
5.880000000000000000e+02,3.005291938102848892e+00,5.331461129200308902e-01,2.755771876529498510e+00,3.254811999676199274e+00,1.787396806754512681e+03,1.336813243603075989e+02,1.724832021084595908e+03,1.849961592424429455e+03,1.883096382821012469e+02,1.336362710015980149e+01,1.820552682772029414e+02,1.945640082869995524e+02
5.980000000000000000e+02,2.960086661910628969e+00,5.294651736208690895e-01,2.712289332958443655e+00,3.207883990862814283e+00,1.787587073423291486e+03,1.333559612791167694e+02,1.725174562362689130e+03,1.849999584483893841e+03,1.880593502503087109e+02,1.338607365466931221e+01,1.817944749345254536e+02,1.943242255660919682e+02
6.080000000000000000e+02,2.917518851552849846e+00,5.230032609606157790e-01,2.672745790818690459e+00,3.162291912287009232e+00,1.779574321703303212e+03,1.420984783673931986e+02,1.713070186697015288e+03,1.846078456709591137e+03,1.869968349220895902e+02,1.450457167453286900e+01,1.802084864194580689e+02,1.937851834247211116e+02
6.180000000000000000e+02,2.875645176671664416e+00,5.177484111809945722e-01,2.633331461337939938e+00,3.117958892005388893e+00,1.792087085569284682e+03,1.407960765974991091e+02,1.726192493354254111e+03,1.857981677784315252e+03,1.880407802581024441e+02,1.428461843255352726e+01,1.813553730414560050e+02,1.947261874747488832e+02
6.280000000000000000e+02,2.833304628472658848e+00,5.119680906262629172e-01,2.593696186432274065e+00,3.072913070513043632e+00,1.779959141593875756e+03,1.631183999974807364e+02,1.703617380442889498e+03,1.856300902744862015e+03,1.865465338040058043e+02,1.661589292292260112e+01,1.787700565405474151e+02,1.943230110674641935e+02
6.380000000000000000e+02,2.790979686131639603e+00,5.027572209730962749e-01,2.555682063784592728e+00,3.026277308478686479e+00,1.775021259271725285e+03,1.640427360575311297e+02,1.698246895528262030e+03,1.851795623015188539e+03,1.857899947671963616e+02,1.664652046744992830e+01,1.779991833716659073e+02,1.935808061627268160e+02
6.480000000000000000e+02,2.750610416215224063e+00,4.903678072534439769e-01,2.521111217976070851e+00,2.980109614454377276e+00,1.783300424752458184e+03,1.649518392335586157e+02,1.706100587625692015e+03,1.860500261879224354e+03,1.863813655654031152e+02,1.657586181690289351e+01,1.786236234362668540e+02,1.941391076945393763e+02
6.580000000000000000e+02,2.713562422077964165e+00,4.816833496063100961e-01,2.488127675129613081e+00,2.938997169026315248e+00,1.788053120980889389e+03,1.638982549721388580e+02,1.711346376466844958e+03,1.864759865494933820e+03,1.866564036620173397e+02,1.633594324927322461e+01,1.790109468788994036e+02,1.943018604451352758e+02
6.680000000000000000e+02,2.678621016188258430e+00,4.750611711587406361e-01,2.456285544155253575e+00,2.900956488221263285e+00,1.791251801989081969e+03,1.641037685836774358e+02,1.714448874144121874e+03,1.868054729834042064e+03,1.868035170810750856e+02,1.640914563941604598e+01,1.791238005247859348e+02,1.944832336373642363e+02
6.780000000000000000e+02,2.643253092631252521e+00,4.699269635886673679e-01,2.423320503706591911e+00,2.863185681555913131e+00,1.790033827231970690e+03,1.600882163272047478e+02,1.715110235692771994e+03,1.864957418771169387e+03,1.864678344913826038e+02,1.602749972344682661e+01,1.789667337219183878e+02,1.939689352608468198e+02
6.880000000000000000e+02,2.606977399776789994e+00,4.631152609358263894e-01,2.390232785825907591e+00,2.823722013727672397e+00,1.798118105137011753e+03,1.501508267571593933e+02,1.727845355078801049e+03,1.868390855195222457e+03,1.871258462491296086e+02,1.501214808283552848e+01,1.800999446750535640e+02,1.941517478232056533e+02
6.980000000000000000e+02,2.568191588171331752e+00,4.544847320319598261e-01,2.355486186082482281e+00,2.780896990260181223e+00,1.787114993049675832e+03,1.748455259402142588e+02,1.705284768011589676e+03,1.868945218087761987e+03,1.857816723101167327e+02,1.761062361182165503e+01,1.775396467537455862e+02,1.940236978664878791e+02
7.080000000000000000e+02,2.530375705458832059e+00,4.460463636253245712e-01,2.321619581350966577e+00,2.739131829566697540e+00,1.793896698734003166e+03,1.903757933395897055e+02,1.704798084817455674e+03,1.882995312650550659e+03,1.862662269279957741e+02,1.915208855619096440e+01,1.773027735706685348e+02,1.952296802853230133e+02
7.180000000000000000e+02,2.493861578721961791e+00,4.342864060858671049e-01,2.290609284161448933e+00,2.697113873282474650e+00,1.791152795342788068e+03,1.814741908083646251e+02,1.706220259651077868e+03,1.876085331034498267e+03,1.858062296457039224e+02,1.825037638054091005e+01,1.772647905770251384e+02,1.943476687143827064e+02
7.280000000000000000e+02,2.459749448337206434e+00,4.195323016877417488e-01,2.263402287188839512e+00,2.656096609485573357e+00,1.797397880287639509e+03,1.683918143409659933e+02,1.718588085252880774e+03,1.876207675322398245e+03,1.863039823850338337e+02,1.699142230516580909e+01,1.783517519606516544e+02,1.942562128094160130e+02
7.380000000000000000e+02,2.427241704651541987e+00,4.035903468296958563e-01,2.238355608043236522e+00,2.616127801259847452e+00,1.792060087789974659e+03,1.746132126283283128e+02,1.710338588728654258e+03,1.873781586851295060e+03,1.855669687902662304e+02,1.752913187136034523e+01,1.773630825424351940e+02,1.937708550380972667e+02
7.480000000000000000e+02,2.394615847525757957e+00,3.885132657872067408e-01,2.212786042052097724e+00,2.576445652999418190e+00,1.791240234409862751e+03,1.807421681540404848e+02,1.706650295866201986e+03,1.875830172953523515e+03,1.853236300854427441e+02,1.816218531022594718e+01,1.768234657081889623e+02,1.938237944626965259e+02
