ITERATIONS,ReturnsStd,NormDeltaOmega,ConfortViolation,DeltaOmega,Traj,ReturnsMean,NormDeltaVar,RewardMean,RewardStd,TimestepsStd,TimestepsMean,OmegaBefore,Wins,Omega
76,12.053561075762932,0.004466292904492519,0,-0.004466292904492519,250,-93.91918199744995,0.01913601502464733,-17.353876939661856,8.26560455873928,0.5676759639089893,5.412,24.964962366439998,0.0,24.960496073535506
77,11.350780747838986,0.0019514773450026723,0,-0.0019514773450026723,250,-92.7947644110769,0.01875900300520243,-17.299545937933793,8.285212597577612,0.5361939947444395,5.364,24.960496073535506,0.0,24.958544596190503
78,13.845079130313072,0.006837512467978257,0,-0.006837512467978257,250,-95.35584054154985,0.02150224186953411,-17.388008851486116,8.215362705070804,0.6524906129592976,5.484,24.958544596190503,0.0,24.951707083722525
79,10.747578652464213,0.0016200447952954278,0,-0.0016200447952954278,250,-92.79234763203623,0.02602090224376424,-17.273333513037276,8.264736670889988,0.5075588635813584,5.372,24.951707083722525,0.0,24.95008703892723
80,11.496816048311155,0.001228106067156176,0,0.001228106067156176,250,-93.7777702066251,0.02716280539957348,-17.314950185861356,8.243693826797632,0.5393922505932024,5.416,24.95008703892723,0.0,24.951315144994386
81,11.409459736949678,0.001543462462471723,0,0.001543462462471723,250,-93.70478462868317,0.02818239471827499,-17.314261756962896,8.246920417828496,0.5387541183137258,5.412,24.951315144994386,0.0,24.952858607456857
82,11.724116370545593,7.837917047481824e-05,0,7.837917047481824e-05,250,-93.06525635053212,0.03149172185001071,-17.29837478634426,8.26950112787937,0.554616984954482,5.38,24.952858607456857,0.0,24.952936986627332
83,10.861374886066974,0.006647985607315832,0,0.006647985607315832,250,-92.5765937218389,0.0288481374701882,-17.271752560044572,8.275362840962398,0.5122499389946279,5.36,24.952936986627332,0.0,24.959584972234648
84,11.15246741477215,0.009624718119173536,0,0.009624718119173536,250,-94.36012876262934,0.026489359968339857,-17.3456119048951,8.235708552976675,0.5276362383309168,5.44,24.959584972234648,0.0,24.96920969035382
85,11.851175979853055,0.01572946407878817,0,0.01572946407878817,250,-93.15752028852317,0.029209849056567583,-17.315524217197616,8.277444182624555,0.5617828762075256,5.38,24.96920969035382,0.0,24.98493915443261
86,10.6668582995697,0.017842447522220084,0,0.017842447522220084,250,-94.21906704598453,0.027632956099836545,-17.383591705901203,8.272466483403454,0.5015974481593781,5.42,24.98493915443261,0.0,25.00278160195483
87,11.773302716434547,0.020915563547777793,0,0.020915563547777793,250,-93.47873703497764,0.028848955839980706,-17.388157930613403,8.316202786502423,0.5537363993815108,5.376,25.00278160195483,0.0,25.023697165502607
88,10.264408663904984,0.020017110047753306,0,0.020017110047753306,250,-92.8563229917016,0.030473163473256806,-17.401859631128485,8.360978794621737,0.4807327740023557,5.336,25.023697165502607,0.0,25.04371427555036
89,11.38695137348068,0.023808668382358178,0,0.023808668382358178,250,-94.0836566266858,0.033248659270213865,-17.474676193663782,8.349830282544774,0.5334266585014288,5.384,25.04371427555036,0.0,25.06752294393272
90,13.398265156083218,0.028845927543336813,0,0.028845927543336813,250,-94.90327067112452,0.033387814800143786,-17.535711506120567,8.35240783441635,0.6214949718219771,5.412,25.06752294393272,0.0,25.096368871476056
91,13.318518730058754,0.025933443524142064,0,0.025933443524142064,250,-96.15897163045372,0.03860873523831402,-17.637375574184468,8.362809922521759,0.6194319978819306,5.452,25.096368871476056,0.0,25.122302315000198
92,10.689252683561213,0.01960790737638618,0,0.01960790737638618,250,-93.80555455801655,0.034765211260195425,-17.606147627255357,8.46671669059861,0.49438446577537204,5.328,25.122302315000198,0.0,25.141910222376584
93,12.036503375101644,0.02080942089777338,0,0.02080942089777338,250,-96.31933137802527,0.038459892152187126,-17.718787965052478,8.416546417579884,0.5566902190626309,5.436,25.141910222376584,0.0,25.162719643274357
94,10.719484494248658,0.018194129307612883,0,0.018194129307612883,250,-95.85521226643401,0.03219657839687029,-17.737826104077353,8.456167126457915,0.4906974628016737,5.404,25.162719643274357,0.0,25.18091377258197
95,11.779557901606873,0.014209997486890558,0,0.014209997486890558,250,-96.70281804729807,0.03185433397798024,-17.802433366586534,8.460354254480595,0.5416419481539442,5.432,25.18091377258197,0.0,25.19512377006886
96,10.344301581468018,0.013724324505645313,0,0.013724324505645313,250,-94.81194762375421,0.0264396242728938,-17.755046371489552,8.526746375714223,0.4737087712930804,5.34,25.19512377006886,0.0,25.208848094574506
97,11.102616401137054,0.010732859815153262,0,0.010732859815153262,250,-95.59442401028382,0.024369085600124407,-17.80820119416614,8.52458738238044,0.5065333157848554,5.368,25.208848094574506,0.0,25.21958095438966
98,12.318921583702576,0.005681671655150211,0,0.005681671655150211,250,-96.94992846661613,0.02790532568945617,-17.87424934856492,8.50186783404311,0.5623379766652792,5.424,25.21958095438966,0.0,25.22526262604481
99,10.912461022765548,0.0019524745768180196,0,0.0019524745768180196,250,-96.77884243675895,0.025431170408215388,-17.88226948203233,8.517089545957404,0.500255934497533,5.412,25.22526262604481,0.0,25.227215100621628
100,11.980700785230704,0.0001718930550254072,0,-0.0001718930550254072,250,-96.65984896107368,0.02898486033327189,-17.87349278126362,8.516850493699172,0.5454686058793852,5.408,25.227215100621628,0.0,25.227043207566602
101,10.975065270501076,0.00024386128935915963,0,-0.00024386128935915963,250,-96.74919218877628,0.026562264151717717,-17.87679087006213,8.515058593068886,0.500255934497533,5.412,25.227043207566602,0.0,25.226799346277243
102,10.610939552066881,0.0015062543264861006,0,-0.0015062543264861006,250,-96.30205296262176,0.02201174017234994,-17.860173027192463,8.525972342404268,0.4881966816765555,5.392,25.226799346277243,0.0,25.225293091950757
103,10.71960608271292,0.0037583051137808354,0,-0.0037583051137808354,250,-95.86626118233843,0.02048455437985816,-17.845543779288615,8.53854228501007,0.49154450459749827,5.372,25.225293091950757,0.0,25.221534786836976
104,10.428172102563623,0.007234812927038092,0,-0.007234812927038092,250,-95.32067736724773,0.016612020731688475,-17.823612073157765,8.55150190073659,0.4763360158543546,5.348,25.221534786836976,0.0,25.214299973909938
105,10.951487812093518,0.0046904678999055704,0,-0.0046904678999055704,250,-95.09573814206894,0.016105958532990114,-17.794861179279366,8.541817244512727,0.4996638870280701,5.344,25.214299973909938,0.0,25.209609506010032
106,11.024142758559657,0.006839387124806251,0,-0.006839387124806251,250,-95.8630511311554,0.017916760084318414,-17.818410990921077,8.51792285880116,0.5015974481593781,5.38,25.209609506010032,0.0,25.202770118885226
107,11.03115727680154,0.007421931850760899,0,-0.007421931850760899,250,-97.04159775878163,0.016940723966764906,-17.85165521684725,8.47951179159739,0.5038888766384907,5.436,25.202770118885226,0.0,25.195348187034465
108,10.480279773873695,0.006906798626328481,0,-0.006906798626328481,250,-95.13515012310403,0.013515467620140569,-17.76235065778641,8.51403201062398,0.4788152044369518,5.356,25.195348187034465,0.0,25.188441388408137
109,10.701336540671413,0.008732689344750355,0,-0.008732689344750355,250,-95.40264646666304,0.013126816631636024,-17.772475124192074,8.507459542241623,0.49048547379101864,5.368,25.188441388408137,0.0,25.179708699063386
110,11.305453352179105,0.010204292005308702,0,-0.010204292005308702,250,-96.52018994427543,0.013095739220243074,-17.79502026996229,8.464624448450754,0.5179034659084645,5.424,25.179708699063386,0.0,25.169504407058078
111,10.74558577059201,0.010854585507040326,0,-0.010854585507040326,250,-96.0506723938119,0.010045199820065322,-17.760849185246283,8.463367891949744,0.4914631217090455,5.408,25.169504407058078,0.0,25.158649821551037
112,10.569911108038903,0.012440922618342398,0,-0.012440922618342398,250,-95.29963261633623,0.007322304812637024,-17.713686359913794,8.467947812005518,0.48538644398046393,5.38,25.158649821551037,0.0,25.146208898932695
113,10.569421620102911,0.014285986385868199,0,-0.014285986385868199,250,-95.27093862465388,0.004881396051716054,-17.695196624192775,8.45481075611568,0.4863578929142612,5.384,25.146208898932695,0.0,25.131922912546827
114,11.836623963244874,0.012876191388944136,0,-0.012876191388944136,250,-96.05421643757526,0.011624547778364532,-17.696060508027866,8.413271966625862,0.5484669543372691,5.428,25.131922912546827,0.0,25.119046721157883
115,10.57071784012806,0.00954065576454255,0,-0.00954065576454255,250,-95.26570576202197,0.008780601390566852,-17.6417973633374,8.414452255645442,0.4898979485566356,5.4,25.119046721157883,0.0,25.10950606539334
116,12.685400185153856,0.007068727501692962,0,-0.007068727501692962,250,-95.41264319065422,0.015322891728515756,-17.629830596942764,8.39725985538141,0.5884352130863686,5.412,25.10950606539334,0.0,25.102437337891647
117,12.985800593662935,0.006929231843059824,0,-0.006929231843059824,250,-95.357270034468,0.026843421152742034,-17.619599045541023,8.392371471692707,0.6018770638593898,5.412,25.102437337891647,0.0,25.095508106048587
118,10.75270921232079,0.003476319872412148,0,-0.003476319872412148,250,-94.82341655421628,0.025465319397369235,-17.585945206642485,8.394927304439516,0.49632247581587524,5.392,25.095508106048587,0.0,25.092031786176175
119,10.442149107549367,0.011089268159988563,0,-0.011089268159988563,250,-94.45052434087123,0.02147442832239549,-17.58200378646151,8.412494304307858,0.48333839077813795,5.372,25.092031786176175,0.0,25.080942518016187
120,10.410295436006376,0.008816426445218184,0,-0.008816426445218184,250,-94.34182424334426,0.01791153244832471,-17.548702426217314,8.392653885173882,0.4843800161030593,5.376,25.080942518016187,0.0,25.07212609157097
121,11.029967055283155,0.009331400642160759,0,-0.009331400642160759,250,-94.61341944728628,0.018012686652458018,-17.546999155653978,8.376398192195731,0.5121874656802917,5.392,25.07212609157097,0.0,25.062794690928808
122,10.538795038744292,0.006721640935847262,0,-0.006721640935847262,250,-94.08243294301903,0.017701252184840283,-17.51348342200652,8.379393110294227,0.49154450459749827,5.372,25.062794690928808,0.0,25.05607304999296
123,10.232317743973613,0.0164002628580171,0,-0.0164002628580171,250,-93.58823611560432,0.014579153365457986,-17.49967017868443,8.396126554327347,0.47633601585435464,5.348,25.05607304999296,0.0,25.039672787134943
124,11.364590079909634,0.01721878551909839,0,-0.01721878551909839,250,-93.66405240962608,0.01855094071894075,-17.46160559463574,8.362588746427237,0.5286813785258565,5.364,25.039672787134943,0.0,25.022454001615845
125,10.52677969787832,0.017196442680873503,0,-0.017196442680873503,250,-92.51555990920538,0.02271206969762268,-17.3901428400762,8.370639301373059,0.49152822909778027,5.32,25.022454001615845,0.0,25.00525755893497
126,10.445345780283393,0.020930330413200693,0,-0.020930330413200693,250,-94.05625992705396,0.019170559415629007,-17.417825912417403,8.307379819799806,0.4898979485566356,5.4,25.00525755893497,0.0,24.98432722852177
127,11.196116076941573,0.018861660124777302,0,-0.018861660124777302,250,-94.3337308866749,0.022393693834024495,-17.391912036628852,8.272484753286422,0.525570166581019,5.424,24.98432722852177,0.0,24.965465568396993
128,10.78502243288325,0.01826332613535797,0,-0.01826332613535797,250,-94.71864836967593,0.021943959932899836,-17.3731930245187,8.237838512932413,0.5056639200101191,5.452,24.965465568396993,0.0,24.947202242261636
129,11.020113480339257,0.01373194519060661,0,-0.01373194519060661,250,-93.98315823106168,0.022091147422027987,-17.31450962252426,8.231944338512866,0.5184746859780138,5.428,24.947202242261636,0.0,24.93347029707103
130,10.118934249146427,0.007037470982957927,0,-0.007037470982957927,250,-92.42103438949265,0.018789603336230323,-17.242730296547137,8.261848115419207,0.48,5.36,24.93347029707103,0.0,24.92643282608807
131,10.124019666938867,0.006334181561115315,0,0.006334181561115315,250,-92.20330233492021,0.01584897491357831,-17.2149556263854,8.251772318863312,0.47881520443695186,5.356,24.92643282608807,0.0,24.932767007649186
132,10.839668392631841,0.012603824026225396,0,0.012603824026225396,250,-93.20216043684312,0.016753752018260553,-17.259659340156134,8.232007841406016,0.5138093031466052,5.4,24.932767007649186,0.0,24.94537083167541
133,10.383560542962886,0.01065052204709005,0,0.01065052204709005,250,-93.12253424550472,0.013989165497725085,-17.28332112945522,8.254573974440634,0.4872945721019269,5.388,24.94537083167541,0.0,24.9560213537225
134,11.044282742002903,0.015421551307401415,0,0.015421551307401415,250,-94.56715779620384,0.015120267663698781,-17.345406785804084,8.224510502018036,0.5212446642412756,5.452,24.9560213537225,0.0,24.971442905029903
135,12.05326000757904,0.017501156135022455,0,0.017501156135022455,250,-93.80106924588577,0.019427360005967096,-17.344872271798405,8.265016862088585,0.5670414446934192,5.408,24.971442905029903,0.0,24.988944061164926
136,10.290519279370038,0.0055898944306811416,0,0.0055898944306811416,250,-93.41462441661791,0.0164768880188226,-17.376232220353035,8.31042353908114,0.4843800161030593,5.376,24.988944061164926,0.0,24.994533955595607
137,10.215812141710323,0.013349456148702643,0,0.013349456148702643,250,-93.0358791172411,0.013831452399978288,-17.35744013381364,8.316769079463151,0.48,5.36,24.994533955595607,0.0,25.00788341174431
138,10.285190315564243,0.0235047713819867,0,0.0235047713819867,250,-93.35180339767379,0.011439256961861452,-17.390425372144893,8.324744890060186,0.4822613399392492,5.368,25.00788341174431,0.0,25.031388183126296
139,10.331844112478846,0.021038948692478243,0,0.021038948692478243,250,-93.90361124181683,0.009286502134223187,-17.454202833051454,8.34343441225049,0.48538644398046393,5.38,25.031388183126296,0.0,25.052427131818774
140,10.590292505617121,0.01619450762207464,0,0.01619450762207464,250,-94.72103571044437,0.007307574261170108,-17.514984413913528,8.346034730529913,0.49146312170904544,5.408,25.052427131818774,0.0,25.06862163944085
141,10.60243964883365,0.01046693443749902,0,0.01046693443749902,250,-94.87402446493753,0.005531082762046165,-17.556259153393327,8.369745953323656,0.49069746280167376,5.404,25.06862163944085,0.0,25.079088573878348
142,10.64823906063845,0.006092569139106274,0,0.006092569139106274,250,-95.31879753946207,0.003920981151480975,-17.586494010970863,8.368878169116586,0.4935585071701227,5.42,25.079088573878348,0.0,25.085181143017454
143,9.963156399484149,0.00958130275374458,0,0.00958130275374458,250,-92.96423501291827,0.002502375480133985,-17.513985496028305,8.442015090254142,0.4616665463297075,5.308,25.085181143017454,0.0,25.0947624457712
144,10.167824674128484,0.009080177420980107,0,0.009080177420980107,250,-93.85300754474764,0.0012079654368665367,-17.562314286068048,8.430025881045099,0.4750410508577127,5.344,25.0947624457712,0.0,25.10384262319218
145,10.4986384461633,0.006008192026119019,0,0.006008192026119019,250,-94.60810570309198,0.00035072457700437365,-17.598233947747765,8.41644025282662,0.4843800161030593,5.376,25.10384262319218,0.0,25.109850815218298
146,10.62089135101491,0.006126525367633917,0,0.006126525367633917,250,-94.99919356428637,0.001216320381484214,-17.618544800498213,8.410693629937647,0.4881966816765555,5.392,25.109850815218298,0.0,25.115977340585932
147,9.792175631807496,0.007720415466557995,0,0.007720415466557995,250,-92.90473561624935,0.0021610030060936823,-17.55569456089368,8.47762955537264,0.45468230667137255,5.292,25.115977340585932,0.0,25.12369775605249
148,10.534537249884085,0.012043576818697943,0,0.012043576818697943,250,-95.00159733514766,0.0030901796918923084,-17.645170381713907,8.4312619813411,0.4863578929142612,5.384,25.12369775605249,0.0,25.135741332871188
149,10.401699956608926,0.0031183214494312494,0,-0.0031183214494312494,250,-94.53643383706964,0.003914475072609823,-17.663758190782815,8.470876494046891,0.4775939698111775,5.352,25.135741332871188,0.0,25.132623011421757
150,10.699585347559013,0.003733598355061929,0,-0.003733598355061929,250,-95.94972250836392,0.004699248472904736,-17.68984559519984,8.414020506773273,0.494190246767376,5.424,25.132623011421757,0.0,25.128889413066695
151,10.224813806322807,0.017181679144819384,0,-0.017181679144819384,250,-94.17244439846799,0.005419688526073338,-17.63528921319625,8.468822945618768,0.4737087712930804,5.34,25.128889413066695,0.0,25.111707733921875
152,11.153686972969313,0.02146666727737312,0,-0.02146666727737312,250,-95.75699596014492,0.0020647136221103018,-17.654313414480995,8.397150992510282,0.5179034659084645,5.424,25.111707733921875,0.0,25.090241066644502
153,10.488096949449613,0.019227313307265348,0,-0.019227313307265348,250,-94.6365871340971,0.0030240496747293605,-17.57737502490659,8.39862169836141,0.4863578929142612,5.384,25.090241066644502,0.0,25.071013753337237
154,10.01585834790716,0.026946652926557846,0,-0.026946652926557846,250,-92.62659953325611,0.00038160961164270023,-17.489916830297606,8.442040214907859,0.4651709363234122,5.296,25.071013753337237,0.0,25.04406710041068
155,10.755323783891683,0.021416117217366804,0,-0.021416117217366804,250,-93.34527173395972,0.002841184170966478,-17.45423929206427,8.37443945697652,0.5008951986194318,5.348,25.04406710041068,0.0,25.022650983193312
156,10.703684177067146,0.027215446215265615,0,-0.027215446215265615,250,-95.74236533690261,0.0013496410891359783,-17.50957668926529,8.287513693931185,0.49897494927100305,5.468,25.022650983193312,0.0,24.995435536978047
157,10.544254781542016,0.01858181032169881,0,-0.01858181032169881,250,-93.74172769782781,0.0036868924781314856,-17.385335255531864,8.299494485225186,0.49632247581587524,5.392,24.995435536978047,0.0,24.976853726656348
158,10.385005045954102,0.020256888256692918,0,-0.020256888256692918,250,-93.69260408154904,0.0021330032559459394,-17.36334397360064,8.285481175564286,0.48906441293555597,5.396,24.976853726656348,0.0,24.956596838399655
159,10.278064268866375,0.019947204455913692,0,-0.019947204455913692,250,-92.93460319149541,0.0007887501377156514,-17.299814443688643,8.277586641942378,0.48333839077813795,5.372,24.956596838399655,0.0,24.93664963394374
160,10.143554790421893,0.02225444698246193,0,-0.02225444698246193,250,-92.59259825922668,0.0006838568214036859,-17.261856498737263,8.266708910059071,0.48114862568649197,5.364,24.93664963394374,0.0,24.91439518696128
161,10.176166418207442,0.02460138318579297,0,-0.02460138318579297,250,-92.06542301309456,0.0017745837183374576,-17.202059606333062,8.24957066996707,0.4775939698111776,5.352,24.91439518696128,0.0,24.889793803775486
162,10.303632456305934,0.016531341217294937,0,-0.016531341217294937,250,-92.78740409608275,0.002816726105848708,-17.182852610385694,8.195642987435082,0.4898979485566356,5.4,24.889793803775486,0.0,24.87326246255819
163,10.21752444971099,0.00913345752833905,0,-0.00913345752833905,250,-92.33488465907108,0.003771945965443292,-17.137135237392553,8.184711109319126,0.4872945721019269,5.388,24.87326246255819,0.0,24.864129005029852
164,10.767044298367335,0.006701210918770073,0,0.006701210918770073,250,-92.29553881018182,0.0005880905869441754,-17.117125150256275,8.171763619016303,0.5121874656802918,5.392,24.864129005029852,0.0,24.870830215948622
165,10.414102837514621,0.012356121849197876,0,0.012356121849197876,250,-93.14404027211678,0.0015875340416523739,-17.159918988967718,8.158403694188173,0.49478884385159694,5.428,24.870830215948622,0.0,24.88318633779782
166,10.537775857818126,0.012537339429730565,0,0.012537339429730565,250,-92.87488238101122,0.0012515559454741878,-17.173609907731365,8.183481636762568,0.4995357845039733,5.408,24.88318633779782,0.0,24.89572367722755
167,11.07182583351263,0.012636650216652612,0,0.012636650216652612,250,-93.17749389950416,0.008103716762907697,-17.2041163034535,8.190539418578153,0.524351027461566,5.416,24.89572367722755,0.0,24.908360327444203
168,10.282713896078135,0.014837863800504891,0,0.014837863800504891,250,-92.66381516649973,0.006069118040042775,-17.210961212202772,8.223749698710916,0.4863578929142612,5.384,24.908360327444203,0.0,24.92319819124471
169,10.293438369700725,0.0007001344648251973,0,0.0007001344648251973,250,-92.760035402089,0.004227943040778808,-17.241642268046284,8.242006493259352,0.48538644398046393,5.38,24.92319819124471,0.0,24.923898325709533
170,10.434719476407825,0.00763885403537401,0,-0.00763885403537401,250,-93.57591582128184,0.002550162325956015,-17.277680173796497,8.225566278195277,0.49289349762397966,5.416,24.923898325709533,0.0,24.91625947167416
171,10.154119927531477,0.0026124847134880724,0,-0.0026124847134880724,250,-92.15719533670605,0.001079024695883388,-17.20634715024385,8.247951589957934,0.4788152044369518,5.356,24.91625947167416,0.0,24.91364698696067
172,9.686094723900311,0.0021017909503022736,0,-0.0021017909503022736,250,-90.93459366933578,0.00034305859676043586,-17.15747050364826,8.277826285849164,0.458257569495584,5.3,24.91364698696067,0.0,24.91154519601037
173,10.296343325209856,0.005572330205044551,0,-0.005572330205044551,250,-92.02767615185074,0.002556261817601416,-17.195006754830107,8.246248367135697,0.4858971084499269,5.352,24.91154519601037,0.0,24.905972865805325
174,10.280815069786032,0.0013504324537549905,0,-0.0013504324537549905,250,-92.81636249169081,0.0010647524002227748,-17.213717079319512,8.217848876503743,0.4881966816765555,5.392,24.905972865805325,0.0,24.90462243335157
175,10.258075123731743,0.010011709752951958,0,0.010011709752951958,250,-92.46030369627871,0.0005082354918973724,-17.185930055070394,8.215327028456421,0.48538644398046393,5.38,24.90462243335157,0.0,24.91463414310452
176,10.400595595814924,0.013895225777933007,0,0.013895225777933007,250,-93.27758956712974,0.0016881989386091055,-17.23532697101436,8.209000409522188,0.4921950832749145,5.412,24.91463414310452,0.0,24.928529368882455
177,10.355343641239028,0.016980278697118933,0,0.016980278697118933,250,-93.44407448154953,0.002839729499449559,-17.26608915032327,8.223962413251416,0.49219508327491457,5.412,24.928529368882455,0.0,24.945509647579573
178,11.54864328687888,0.01666108972028013,0,0.01666108972028013,250,-94.71101740804414,0.005645716800945316,-17.333641546128135,8.207713547530112,0.5447054249775745,5.464,24.945509647579573,0.0,24.962170737299854
179,10.67825605252086,0.020494040309465333,0,0.020494040309465333,250,-93.72261742425542,0.007925640448380927,-17.33036564797622,8.258376596749244,0.4995357845039733,5.408,24.962170737299854,0.0,24.98266477760932
180,10.415692157637856,0.022042640340391273,0,0.022042640340391273,250,-93.76222127022685,0.005868040917901956,-17.363374309301268,8.281319995064775,0.4898979485566356,5.4,24.98266477760932,0.0,25.00470741794971
181,10.49851211408957,0.022796059399812663,0,0.022796059399812663,250,-94.40271516754105,0.003962859101606528,-17.43033884186504,8.298544764396114,0.49289349762397966,5.416,25.00470741794971,0.0,25.027503477349523
182,10.394852998073723,0.013201806676697458,0,0.013201806676697458,250,-94.01714473446015,0.0022905769073750214,-17.462322573265258,8.343821690756716,0.4863578929142612,5.384,25.027503477349523,0.0,25.04070528402622
183,10.810506198051883,0.014801596038019227,0,0.014801596038019227,250,-94.43421793919977,0.009241039913591079,-17.487818136888844,8.340703954953916,0.5059644256269407,5.4,25.04070528402622,0.0,25.05550688006424
184,10.802555549254174,0.004436385664977394,0,0.004436385664977394,250,-93.87620651362656,0.011990089663448117,-17.501157068163042,8.381733133769538,0.5054740349414596,5.364,25.05550688006424,0.0,25.059943265729217
185,10.857378231642794,0.004981362883789586,0,0.004981362883789586,250,-95.34735281461423,0.013868434278168215,-17.552900002690393,8.341726232865028,0.50336467893566,5.432,25.059943265729217,0.0,25.064924628613007
186,10.40503891883482,0.0023855480736827417,0,0.0023855480736827417,250,-94.29534216652996,0.011263602771622387,-17.527015272589217,8.378484248191123,0.48538644398046393,5.38,25.064924628613007,0.0,25.06731017668669
187,10.388196577091232,2.8186812951247475e-05,0,-2.8186812951247475e-05,250,-94.03260259359845,0.008910483550534042,-17.517250855737416,8.385241541303968,0.4822613399392492,5.368,25.06731017668669,0.0,25.067281989873738
188,11.179113144233124,0.004791852551324638,0,0.004791852551324638,250,-95.41878716484908,0.011907777862008357,-17.566050656268242,8.347937722032745,0.5190144506658749,5.432,25.067281989873738,0.0,25.072073842425063
189,10.614595100260106,0.0009678695073347399,0,-0.0009678695073347399,250,-94.78189005213378,0.009499274172506941,-17.552201861506255,8.371181573051722,0.4898979485566356,5.4,25.072073842425063,0.0,25.071105972917728
190,10.383260942319547,0.002329476981781653,0,-0.002329476981781653,250,-94.00104100807623,0.007358029207128552,-17.524429718135014,8.392607412237677,0.48114862568649197,5.364,25.071105972917728,0.0,25.068776495935946
191,10.45960710770719,0.004786344391298769,0,0.004786344391298769,250,-94.49137698929312,0.005420724702957451,-17.53737509081164,8.376208879664931,0.4872945721019269,5.388,25.068776495935946,0.0,25.073562840327245
192,10.524525085191177,0.003419315277302104,0,-0.003419315277302104,250,-94.85855797181793,0.003659267681852017,-17.566399624410728,8.378013692599811,0.4898979485566356,5.4,25.073562840327245,0.0,25.070143525049943
193,10.747284953453681,0.001236368552515188,0,-0.001236368552515188,250,-93.73344690671479,0.007371473648866835,-17.513723263586467,8.398624630782518,0.5020916251044225,5.352,25.070143525049943,0.0,25.068907156497428
194,10.27480649666485,0.0036994468470368247,0,-0.0036994468470368247,250,-93.71770788957642,0.005458997979244441,-17.510782490578553,8.397382476700558,0.4775939698111775,5.352,25.068907156497428,0.0,25.06520770965039
195,10.44072002720156,0.009230948479221013,0,-0.009230948479221013,250,-93.9016031938505,0.007634891457700363,-17.518955819748225,8.393716864470887,0.4882622246293481,5.36,25.06520770965039,0.0,25.05597676117117
196,10.101476286520239,0.0040401399728331455,0,-0.0040401399728331455,250,-93.2889941518753,0.005714778852499149,-17.469849092111478,8.38961596963553,0.4737087712930804,5.34,25.05597676117117,0.0,25.051936621198337
197,10.942713689960183,0.0014350174947885819,0,-0.0014350174947885819,250,-94.1918059208619,0.009349455167249615,-17.49476335825815,8.35948950763057,0.5104351085103767,5.384,25.051936621198337,0.0,25.050501603703548
198,10.67149215429998,0.007700155758364247,0,0.007700155758364247,250,-95.1958341736784,0.007249761474709361,-17.525006291177913,8.32835584704698,0.495354418573207,5.432,25.050501603703548,0.0,25.058201759461912
199,10.343588195976146,0.010365277164737563,0,0.010365277164737563,250,-94.04338332874248,0.005366744508055729,-17.506214320316918,8.376139273586688,0.48333839077813795,5.372,25.058201759461912,0.0,25.06856703662665
200,10.875093897914171,0.008308399084366869,0,0.008308399084366869,250,-93.87480662821851,0.009180899098957616,-17.513956460488526,8.391510362737847,0.5043808085167397,5.36,25.06856703662665,0.0,25.076875435711017
201,10.595744147987775,0.0016836564666142806,0,0.0016836564666142806,250,-94.83372193801738,0.007100192830000087,-17.561800358892103,8.375845447855538,0.4898979485566356,5.4,25.076875435711017,0.0,25.07855909217763
202,10.160747958507068,0.006107466716152032,0,0.006107466716152032,250,-93.49556220529593,0.005267540147415899,-17.52165708495051,8.418640894586963,0.47233886141201636,5.336,25.07855909217763,0.0,25.084666558893783
203,10.493261311880808,0.013257670100848884,0,0.013257670100848884,250,-94.54133943165353,0.003589676150626561,-17.559684144066406,8.390657436765252,0.4863578929142612,5.384,25.084666558893783,0.0,25.097924228994632
204,10.51177109985163,0.010475477091194563,0,0.010475477091194563,250,-94.80800811213037,0.0020808770812680757,-17.596141075005637,8.403900253679174,0.4872945721019269,5.388,25.097924228994632,0.0,25.108399706085827
205,10.234418026599139,0.0014003869129304292,0,-0.0014003869129304292,250,-93.75322373664959,0.0008318702894702948,-17.583125231929777,8.451854545423574,0.47093099282166595,5.332,25.108399706085827,0.0,25.106999319172896
206,10.761871145981218,0.009080398245874477,0,-0.009080398245874477,250,-94.32872665252889,0.008494655893915964,-17.598643032188225,8.431771018620216,0.4963869458396343,5.36,25.106999319172896,0.0,25.09791892092702
207,10.972659333082314,0.007447275624414829,0,-0.007447275624414829,250,-94.57325874209573,0.012316264150728326,-17.591751998157694,8.413597043214969,0.5085508824100101,5.376,25.09791892092702,0.0,25.090471645302607
208,10.869728682211838,0.017517250121255046,0,-0.017517250121255046,250,-94.16133952298314,0.01577289731151704,-17.567414090108795,8.416832657347692,0.5043808085167396,5.36,25.090471645302607,0.0,25.072954395181352
209,10.570204095593274,0.013277493678302221,0,-0.013277493678302221,250,-95.28941088808246,0.013099766113700593,-17.568106727153847,8.356190798330312,0.49419024676737605,5.424,25.072954395181352,0.0,25.05967690150305
210,10.382487945305831,0.006796242746339942,0,-0.006796242746339942,250,-94.09329971077025,0.01072825897573115,-17.502473904533154,8.370469863029133,0.4843800161030593,5.376,25.05967690150305,0.0,25.05288065875671
