ITERATIONS,ReturnsMean,NormDeltaOmega,TimestepsStd,NormDeltaVar,TimestepsMean,DeltaOmega,Wins,OmegaBefore,Omega,RewardMean,ReturnsStd,Traj,ConfortViolation,RewardStd
641,-74.68381337038922,0.006679902326681031,0.4994236678412428,0.0013761821808026499,5.524,-0.006679902326681031,0.0,22.976290740436934,22.969610838110253,-13.519879321214558,8.203091602637576,250,0,6.360893542520647
642,-74.9570376039684,0.015146263808144766,0.4980602373207481,0.0016162871334223091,5.544,-0.015146263808144766,0.0,22.969610838110253,22.954464574302108,-13.52038917820498,8.245328614126892,250,0,6.346797576172463
643,-74.71300534218244,0.01956253126967411,0.4983974317750845,0.0019244387546014062,5.54,-0.01956253126967411,0.0,22.954464574302108,22.934902043032434,-13.486102047325348,8.184346049378961,250,0,6.333733484680857
644,-74.99793330945383,0.005453892592637288,0.49478884385159694,0.002255061143746587,5.572,-0.005453892592637288,0.0,22.934902043032434,22.929448150439796,-13.45978702610442,8.096440663140502,250,0,6.298900137501959
645,-74.18370408886712,0.00766193672769333,0.4994236678412428,0.002576057634410948,5.524,-0.00766193672769333,0.0,22.929448150439796,22.921786213712103,-13.429345417970152,8.152525129447216,250,0,6.317823729520691
646,-74.6987302624385,0.009024846516460627,0.49638694583963433,0.0028841800061565163,5.56,-0.009024846516460627,0.0,22.921786213712103,22.912761367195642,-13.435023428496134,8.119182590618207,250,0,6.295773767780968
647,-74.45184590798456,0.0066100811888070155,0.49728864857344174,0.003180320573469499,5.552,-0.0066100811888070155,0.0,22.912761367195642,22.906151286006835,-13.409914608786845,8.137225967157844,250,0,6.289542434419402
648,-73.9036694220305,0.007982941654486098,0.49959983987187184,0.003454920247368288,5.52,-0.007982941654486098,0.0,22.906151286006835,22.89816834435235,-13.388345909788136,8.105078281099102,250,0,6.3016873805871345
649,-75.13119925492163,0.001915004736474657,0.48906441293555597,0.0037238527181289154,5.604,0.001915004736474657,0.0,22.89816834435235,22.900083349088824,-13.406709360264385,7.922921582526786,250,0,6.252553653578936
650,-74.40237075574453,0.003467715408351779,0.4968541033341679,0.003969507861455723,5.556,-0.003467715408351779,0.0,22.900083349088824,22.896615633680472,-13.391355427599807,8.066109347205124,250,0,6.278304945676965
651,-74.36113463529999,0.010432128116583783,0.49728864857344174,0.004199571791582397,5.552,-0.010432128116583783,0.0,22.896615633680472,22.88618350556389,-13.393576123072764,8.123394299511762,250,0,6.282123310186927
652,-73.83045335764169,0.007330384622655117,0.498974949271003,0.00440691207015777,5.532,0.007330384622655117,0.0,22.88618350556389,22.893513890186544,-13.346068936666972,8.069915083887121,250,0,6.273562235205108
653,-74.33036645514218,0.005707991698283621,0.4968541033341679,0.004623768344719388,5.556,0.005707991698283621,0.0,22.893513890186544,22.899221881884827,-13.378395690270372,8.085338801901282,250,0,6.271697616888405
654,-73.79926941480961,0.00986184244509758,0.499743934430424,0.004808782396709406,5.516,-0.00986184244509758,0.0,22.899221881884827,22.88936003943973,-13.379127885208415,8.135866733407244,250,0,6.299993682675499
655,-74.36527885807335,0.005067153293737192,0.49638694583963433,0.004995361461394296,5.56,-0.005067153293737192,0.0,22.88936003943973,22.884292886145992,-13.375050154329742,8.098352380660403,250,0,6.268256509084079
656,-73.8571502596369,0.004169434683969797,0.49870231601627835,0.005162335764031099,5.536,0.004169434683969797,0.0,22.884292886145992,22.888462320829962,-13.341248240541347,8.09067686931227,250,0,6.268223241725466
657,-73.9176244443976,0.019962730922422622,0.4987023160162784,0.005319913026815526,5.536,0.019962730922422622,0.0,22.888462320829962,22.908425051752385,-13.352172045592052,8.101390439028993,250,0,6.273512855112959
658,-75.47466952360415,0.01513596636522152,0.4863578929142612,0.005492625191774763,5.616,0.01513596636522152,0.0,22.908425051752385,22.923561018117606,-13.439221781268547,7.94468195830004,250,0,6.259554816107974
659,-74.24544934369727,0.034986313141669,0.4987023160162784,0.005639439408654722,5.536,0.034986313141669,0.0,22.923561018117606,22.958547331259275,-13.411388971043579,8.120726723216755,250,0,6.301406260395232
660,-75.23814410043516,0.022752304298144566,0.495354418573207,0.005797101078615072,5.568,0.022752304298144566,0.0,22.958547331259275,22.98129963555742,-13.512597719187351,8.189162726578974,250,0,6.326471474124755
661,-75.01273738137493,0.03359394658246373,0.4980602373207482,0.005943365827377875,5.544,0.03359394658246373,0.0,22.98129963555742,23.014893582139884,-13.530436035601538,8.220893205436385,250,0,6.3518270026651305
662,-74.93255911112563,0.02607570867036202,0.499743934430424,0.006079824028262529,5.516,0.02607570867036202,0.0,23.014893582139884,23.040969290810246,-13.58458287003728,8.263037345997057,250,0,6.39663163442952
663,-75.30546067822661,0.017087936140949722,0.49959983987187184,0.006213495000689701,5.52,0.017087936140949722,0.0,23.040969290810246,23.058057226951195,-13.642293601128008,8.30376706794121,250,0,6.420869312863053
664,-75.74308942432737,0.0004940998629301419,0.49870231601627835,0.006351250444161341,5.536,0.0004940998629301419,0.0,23.058057226951195,23.058551326814126,-13.681916442255666,8.315272673911043,250,0,6.428224346363205
665,-75.61020678991578,0.012214778956579408,0.49897494927100305,0.006475478733033453,5.532,0.012214778956579408,0.0,23.058551326814126,23.070766105770705,-13.667788646044071,8.324456296915928,250,0,6.424546747955697
666,-76.15313212461675,0.025644816600632225,0.4968541033341679,0.006613671552623889,5.556,0.025644816600632225,0.0,23.070766105770705,23.096410922371337,-13.706467265049811,8.301444241846998,250,0,6.425621503891208
667,-76.86074639202879,0.019415456380642127,0.4935585071701227,0.0067593791323114424,5.58,0.019415456380642127,0.0,23.096410922371337,23.11582637875198,-13.774327310399423,8.278936879774832,250,0,6.440506710272555
668,-76.95998529755944,0.000566947244038829,0.49478884385159694,0.006911162740148523,5.572,-0.000566947244038829,0.0,23.11582637875198,23.11525943150794,-13.811914087860632,8.339233033079886,250,0,6.46367505976007
669,-75.84779599012865,0.003368550666714043,0.4999359959034756,0.007038780418709176,5.508,-0.003368550666714043,0.0,23.11525943150794,23.111890880841226,-13.77047857482365,8.40690438541239,250,0,6.489903924419401
670,-76.33829332632799,0.00401593652361143,0.49839743177508444,0.007166334815990294,5.54,0.00401593652361143,0.0,23.111890880841226,23.115906817364838,-13.779475329662091,8.358443812067259,250,0,6.4715183726730965
671,-75.8375444214494,0.002743843463250073,0.49993599590347565,0.007282074184354612,5.508,0.002743843463250073,0.0,23.115906817364838,23.118650660828088,-13.768617360466484,8.486861123681123,250,0,6.488936526079981
672,-76.04671954863464,0.008983526617466708,0.499743934430424,0.007408409537386713,5.516,-0.008983526617466708,0.0,23.118650660828088,23.10966713421062,-13.786569896416726,8.34435567134905,250,0,6.4915817518439995
673,-77.09201019638446,0.017737671855751813,0.4928934976239796,0.007558435667269955,5.584,-0.017737671855751813,0.0,23.10966713421062,23.09192946235487,-13.805875751501516,8.30032111450377,250,0,6.452737147297276
674,-76.96927124702398,0.0029765066084372904,0.4914631217090455,0.007706093023041883,5.592,-0.0029765066084372904,0.0,23.09192946235487,23.088952955746432,-13.764175831012873,8.153054629275292,250,0,6.427629188804687
675,-76.04160039016729,0.00894782867375099,0.4987023160162784,0.007843065989395766,5.536,-0.00894782867375099,0.0,23.088952955746432,23.08000512707268,-13.735838220767219,8.366195598526119,250,0,6.45366012102598
676,-76.72132464750956,0.002894450268669857,0.4928934976239796,0.007987723284162794,5.584,0.002894450268669857,0.0,23.08000512707268,23.08289957734135,-13.739492236301857,8.221417829401656,250,0,6.421359178341614
677,-75.3752576132099,0.007941915463355542,0.5,0.008105500036659812,5.5,0.007941915463355542,0.0,23.08289957734135,23.090841492804707,-13.70459229331089,8.324269898943335,250,0,6.464546977733991
678,-76.24099550775811,0.0027071292377129907,0.4980602373207482,0.008230426635357035,5.544,0.0027071292377129907,0.0,23.090841492804707,23.09354862204242,-13.751983316695187,8.339141390744825,250,0,6.455326122081136
679,-75.5472823646795,0.004890090734200214,0.4999839997439918,0.00835504495453157,5.504,0.004890090734200214,0.0,23.09354862204242,23.09843871277662,-13.725887057536246,8.339481996083178,250,0,6.471830845165008
680,-75.97907222613439,0.0031990663136554076,0.49921538437832624,0.008488565559721967,5.528,0.0031990663136554076,0.0,23.09843871277662,23.101637779090275,-13.7444052507479,8.415633321928828,250,0,6.463105078055947
681,-75.77713580408177,0.002502511267529428,0.49985597925802594,0.008637101543675972,5.512,-0.002502511267529428,0.0,23.101637779090275,23.099135267822746,-13.747666147329785,8.4200301094239,250,0,6.476489116710863
