ITERATIONS,Traj,DeltaOmega,OmegaBefore,NormDeltaOmega,RewardStd,TimestepsMean,ReturnsMean,ReturnsStd,TimestepsStd,RewardMean,ConfortViolation,Wins,NormDeltaVar,Omega
135,250,-0.00417956861022617,23.0863947967613,0.00417956861022617,6.435100735687074,5.564,-76.4381452376572,8.183990777696431,0.4958870839213299,-13.737984406480448,0,0.0,0.0005343088834254224,23.082215228151075
136,250,-0.007220118359200001,23.082215228151075,0.007220118359200001,6.4538559722993245,5.524,-75.78062810567691,8.322524579277935,0.4994236678412428,-13.718433762794517,0,0.0,0.001954816272905777,23.074995109791875
137,250,-0.004169299609987576,23.074995109791875,0.004169299609987576,6.442504340521837,5.524,-75.64829290798001,8.783177572020673,0.5228996079554852,-13.694477354811733,0,0.0,0.0011077999341530293,23.070825810181887
138,250,-0.006437494820328737,23.070825810181887,0.006437494820328737,6.437368654683861,5.548,-76.11122556390988,8.278339615431502,0.4976906669810074,-13.718678003588662,0,0.0,0.0034776605315875934,23.06438831536156
139,250,-0.004964706724344126,23.06438831536156,0.004964706724344126,6.410637154728999,5.576,-76.41605335582524,8.424057074820505,0.5022190757030243,-13.704457201546852,0,0.0,0.0029026867390318134,23.059423608637214
140,250,-0.008540789317777353,23.059423608637214,0.008540789317777353,6.431892704763149,5.54,-75.87161476203997,8.669732051916926,0.5219195340279955,-13.695237321667864,0,0.0,0.0019432367640879126,23.050882819319437
141,250,-0.00890076604231993,23.050882819319437,0.00890076604231993,6.431802893769248,5.512,-75.25514242761993,8.312636739036602,0.4998559792580259,-13.652964881643673,0,0.0,0.004330536420194869,23.041982053277117
142,250,-0.011328348793011145,23.041982053277117,0.011328348793011145,6.409233303608473,5.548,-75.78239155627364,8.389240099392396,0.5056639200101191,-13.659407274021925,0,0.0,0.0036873776527266726,23.030653704484106
143,250,-0.006362494715041578,23.030653704484106,0.006362494715041578,6.379075021752082,5.58,-76.12452753138923,9.33337353561306,0.5617828762075256,-13.642388446485526,0,0.0,0.0011726979510585252,23.024291209769064
144,250,-0.004813931289387341,23.024291209769064,0.004813931289387341,6.394969502621614,5.54,-75.43529855838048,8.615698103623153,0.5219195340279955,-13.616479884184203,0,0.0,0.001683786818367028,23.019477278479677
145,250,-0.0032926022491466256,23.019477278479677,0.0032926022491466256,6.37481285054607,5.572,-75.89548686112236,8.32880856200849,0.5028081144929942,-13.620869860215787,0,0.0,0.0017218323233810524,23.01618467623053
146,250,-0.0011860359095230422,23.01618467623053,0.0011860359095230422,6.357655420805032,5.604,-76.39896280766767,8.506524452989055,0.5130146196747223,-13.632934119855046,0,0.0,0.002235619454757562,23.014998640321007
147,250,-0.003566413725916817,23.014998640321007,0.003566413725916817,6.394699604524188,5.52,-74.99681773654036,8.277981130043486,0.49959983987187184,-13.586380024735579,0,0.0,0.0006632404479748021,23.01143222659509
148,250,-0.001886315328299304,23.01143222659509,0.001886315328299304,6.375678184988999,5.552,-75.47040911365899,8.941470837291641,0.5434114463277343,-13.593373399434256,0,0.0,0.003556106943897009,23.00954591126679
149,250,0.00508993325459528,23.00954591126679,0.00508993325459528,6.368806520356484,5.556,-75.4750775622374,8.703893198508284,0.528075752141679,-13.584427207026168,0,0.0,0.006970363443486935,23.014635844521386
150,250,0.006868503262253967,23.014635844521386,0.006868503262253967,6.344593398092122,5.628,-76.76665540191631,8.458017509199749,0.5075588635813584,-13.640130668428627,0,0.0,0.007015440711197518,23.02150434778364
151,250,0.009388911250187704,23.02150434778364,0.009388911250187704,6.378669141901033,5.564,-75.76847868161579,8.195554879666053,0.4958870839213299,-13.617627369089824,0,0.0,0.003714280500974985,23.030893259033828
152,250,0.009458411780812526,23.030893259033828,0.009458411780812526,6.385165246888941,5.568,-75.93292852256852,8.223462826960095,0.495354418573207,-13.637379404196931,0,0.0,0.0009556581076137253,23.04035167081464
153,250,0.0076104072447762405,23.04035167081464,0.0076104072447762405,6.403352308181009,5.548,-75.7129854591318,8.635358195537286,0.5212446642412755,-13.646897162785113,0,0.0,0.0013181609075101342,23.047962078059417
154,250,0.009535614529045944,23.047962078059417,0.009535614529045944,6.398981235803661,5.572,-76.18629008558092,9.463873115601995,0.5699263110262589,-13.6730599579291,0,0.0,0.011759946144334439,23.057497692588463
155,250,0.0038567475595208123,23.057497692588463,0.0038567475595208123,6.400813346193358,5.6,-76.82783877528934,8.883358303675955,0.5366563145999494,-13.71925692415881,0,0.0,0.01496543128436693,23.061354440147984
156,250,0.0003640793789578822,23.061354440147984,0.0003640793789578822,6.453705439908104,5.484,-74.89776360255206,8.328717469498402,0.499743934430424,-13.657506127380026,0,0.0,0.010925090474754144,23.06171851952694
157,250,0.0022461498526737955,23.06171851952694,0.0022461498526737955,6.396182106546782,5.612,-77.03194421760153,8.139304587928889,0.4872945721019269,-13.726290844191292,0,0.0,0.007230785726247421,23.063964669379615
158,250,0.003759332741754662,23.063964669379615,0.003759332741754662,6.4352145572336985,5.52,-75.46940835955233,8.783997364649053,0.530659966456864,-13.671994268034842,0,0.0,0.010693972240520754,23.06772400212137
159,250,0.004761614293045113,23.06772400212137,0.004761614293045113,6.401475788650734,5.608,-77.01170542505636,8.615598252466837,0.5199384578967015,-13.732472436707628,0,0.0,0.013892394224949246,23.072485616414415
160,250,0.0035273195288993975,23.072485616414415,0.0035273195288993975,6.435598994146578,5.544,-76.00701746605978,8.267364077386192,0.49806023732074817,-13.709779485220016,0,0.0,0.010018006289705214,23.076012935943314
161,250,-2.014132175531813e-05,23.076012935943314,2.014132175531813e-05,6.456267055878657,5.504,-75.36475673415246,8.707183276255254,0.5234348096945789,-13.692724697338749,0,0.0,0.01035835566057019,23.07599279462156
162,250,-0.0028332499800889366,23.07599279462156,0.0028332499800889366,6.447174899865378,5.528,-75.79194157657496,9.094910154533913,0.5451752011968263,-13.710553830784185,0,0.0,0.014419034381595426,23.07315954464147
163,250,-0.0021250440673838966,23.07315954464147,0.0021250440673838966,6.440286372318182,5.532,-75.79366698877517,8.7074371774474,0.5224710518296684,-13.700952094861748,0,0.0,0.014326486166328742,23.071034500574086
164,250,0.004834817350971576,23.071034500574086,0.004834817350971576,6.432385875477223,5.536,-75.78932200844078,8.724387691002864,0.5222106854517629,-13.690267703836847,0,0.0,0.014356765761689844,23.075869317925058
165,250,0.005337225635869913,23.075869317925058,0.005337225635869913,6.4442638917276645,5.528,-75.75470559805598,8.786508304712857,0.5302980294136496,-13.70381794465557,0,0.0,0.01774757946507093,23.081206543560928
166,250,0.003613729526939835,23.081206543560928,0.003613729526939835,6.468050774809301,5.488,-75.14950732387693,9.125033456206747,0.5457618528259373,-13.693423346187487,0,0.0,0.02603583578345252,23.084820273087868
167,250,0.00434892394407882,23.084820273087868,0.00434892394407882,6.475588426643825,5.48,-75.06372578563756,8.360014248722795,0.49959983987187184,-13.69776017986087,0,0.0,0.02133668463233088,23.089169197031946
168,250,0.0025199194179883477,23.089169197031946,0.0025199194179883477,6.4458680787591796,5.552,-76.30509830472595,8.288585928487022,0.49728864857344174,-13.743713671600498,0,0.0,0.017054994686655382,23.091689116449935
169,250,1.8427657046515833e-05,23.091689116449935,1.8427657046515833e-05,6.449691212953688,5.552,-76.34765348175087,8.755989686351544,0.520860825941057,-13.75137850896089,0,0.0,0.017203002195545672,23.09170754410698
170,250,0.0034304463073766556,23.09170754410698,0.0034304463073766556,6.456920748814189,5.528,-75.9052212508494,8.72038091640513,0.5227006791654283,-13.731045812382307,0,0.0,0.017349830317482932,23.095137990414358
171,250,0.006651717607891072,23.095137990414358,0.006651717607891072,6.485081962418087,5.472,-74.99312185603132,8.853313123982277,0.5302980294136496,-13.704883380122684,0,0.0,0.021031799468388075,23.10178970802225
172,250,0.012123185205414444,23.10178970802225,0.012123185205414444,6.442388937371192,5.572,-76.70822414257336,9.033667329175483,0.5411247545621989,-13.766730822428812,0,0.0,0.02157122617673507,23.113912893227663
173,250,0.008177900168785612,23.113912893227663,0.008177900168785612,6.461263786955727,5.568,-76.84078722472789,8.35151739586172,0.495354418573207,-13.800428740073253,0,0.0,0.017489884737611146,23.12209079339645
174,250,0.003220570064375039,23.12209079339645,0.003220570064375039,6.497430278574187,5.516,-76.11195804778885,8.387835802473575,0.49974393443042403,-13.798397035494713,0,0.0,0.01387343687593703,23.125311363460824
175,250,0.011130127082122243,23.125311363460824,0.011130127082122243,6.46131049540664,5.58,-77.10616339691092,8.675835547181386,0.5173006862551025,-13.818308852492995,0,0.0,0.01470219303091388,23.136441490542946
176,250,0.013028367655739004,23.136441490542946,0.013028367655739004,6.5083086314662,5.504,-75.97333039031474,8.815539911681855,0.5234348096945789,-13.803294038937999,0,0.0,0.015613639734029364,23.149469858198685
177,250,0.013989238100428736,23.149469858198685,0.013989238100428736,6.504777811185503,5.54,-76.72896655433645,8.4233348756372,0.49839743177508444,-13.849993962876615,0,0.0,0.012197549189516241,23.163459096299114
178,250,0.012273898792248161,23.163459096299114,0.012273898792248161,6.517852287230451,5.532,-76.7147619821684,8.47408325923134,0.498974949271003,-13.8674551666971,0,0.0,0.009143096370908262,23.175732995091362
179,250,0.006981855876087906,23.175732995091362,0.006981855876087906,6.5334213378894885,5.532,-76.89142249939688,8.461393240400563,0.498974949271003,-13.899389461206956,0,0.0,0.00638955436345195,23.18271485096745
180,250,0.002964489115786506,23.18271485096745,0.002964489115786506,6.5230555866076605,5.572,-77.66292074116456,8.545837122302894,0.5028081144929942,-13.93806904902451,0,0.0,0.0076363617338567865,23.185679340083237
181,250,0.0034391627178393946,23.185679340083237,0.0034391627178393946,6.529237648133797,5.556,-77.38209820395495,9.147726890387574,0.5430138119790324,-13.9276634636348,0,0.0,0.01373025766982247,23.189118502801076
182,250,-0.0007244768115555189,23.189118502801076,0.0007244768115555189,6.540456693562804,5.544,-77.24503862161704,8.854426386548987,0.5215975460064972,-13.93308777446195,0,0.0,0.014964068717865995,23.18839402598952
183,250,0.002057470800583161,23.18839402598952,0.002057470800583161,6.5302394145822005,5.564,-77.56786902071606,8.362266303151838,0.4958870839213299,-13.94102606411144,0,0.0,0.013703708158363507,23.190451496790104
184,250,0.0036198621042693446,23.190451496790104,0.0036198621042693446,6.555807920507511,5.508,-76.61687835755004,8.804729347352426,0.5233889567042851,-13.910108634268344,0,0.0,0.014996402376635649,23.194071358894373
185,250,-0.00018609846024375543,23.194071358894373,0.00018609846024375543,6.538325488111635,5.556,-77.48853492151535,8.415747658683749,0.4968541033341679,-13.946820540229545,0,0.0,0.01179914594054417,23.19388526043413
186,250,-0.003530623236631669,23.19388526043413,0.003530623236631669,6.569540680625397,5.488,-76.33200488721738,8.510792004981054,0.4998559792580259,-13.90889301880783,0,0.0,0.008940132940424974,23.190354637197498
187,250,-0.000127212439910096,23.190354637197498,0.000127212439910096,6.540529385938117,5.54,-77.15648908860926,9.192234092696472,0.544426303552648,-13.927164095416835,0,0.0,0.015407225185026862,23.190227424757587
188,250,-0.0037547249077221068,23.190227424757587,0.0037547249077221068,6.525569424784173,5.576,-77.7874814589325,8.404328548390058,0.49419024676737605,-13.950409156910421,0,0.0,0.01220470820606875,23.186472699849865
189,250,-0.007673815127468231,23.186472699849865,0.007673815127468231,6.526033342221195,5.572,-77.70193769655988,8.398156416259486,0.494788843851597,-13.945071374113402,0,0.0,0.009345348936596267,23.178798884722397
190,250,-0.0015836337502896924,23.178798884722397,0.0015836337502896924,6.52501347713244,5.544,-77.06652106740194,8.423651225769952,0.49806023732074817,-13.900887638420262,0,0.0,0.00680692459169762,23.177215250972107
191,250,0.002162057084465374,23.177215250972107,0.002162057084465374,6.5322545763479125,5.528,-76.79200603232783,8.43268082479166,0.4992153843783262,-13.891462741014442,0,0.0,0.004517685159850373,23.179377308056573
192,250,0.009832982873213325,23.179377308056573,0.009832982873213325,6.545662284288458,5.496,-76.23119775520969,8.461484942705411,0.4999839997439918,-13.870305268415159,0,0.0,0.0024638904138666886,23.189210290929786
193,250,0.004451557894736169,23.189210290929786,0.004451557894736169,6.5277865603158,5.576,-77.81129302965884,8.393153298562687,0.49419024676737605,-13.95467952468774,0,0.0,0.0006431394469483615,23.193661848824522
194,250,-0.000297092058087145,23.193661848824522,0.000297092058087145,6.548353378053253,5.54,-77.24582602373286,8.435207817221407,0.49839743177508444,-13.943289895980662,0,0.0,0.0012713690608130005,23.193364756766435
195,250,-0.006216399596723932,23.193364756766435,0.006216399596723932,6.539519249789545,5.552,-77.41743580572638,8.467972288025203,0.49728864857344174,-13.94406264512363,0,0.0,0.0028222717645044353,23.18714835716971
196,250,-0.00536900982479338,23.18714835716971,0.00536900982479338,6.546156484667532,5.524,-76.86332007985385,8.480599045486452,0.4994236678412428,-13.914431585780925,0,0.0,0.004262952672764522,23.181779347344918
197,250,-0.00317294180903005,23.181779347344918,0.00317294180903005,6.521200796009978,5.56,-77.37369851084745,8.7868607456675,0.52,-13.916132825691987,0,0.0,0.0009148919349803645,23.178606405535888
198,250,-0.00528229193257701,23.178606405535888,0.00528229193257701,6.573107623723114,5.448,-75.4781552417762,8.427311556121936,0.49728864857344174,-13.854286938652017,0,0.0,0.0024403507324643058,23.17332411360331
199,250,-0.005259436635935089,23.17332411360331,0.005259436635935089,6.536341361570255,5.52,-76.65803258194842,8.42994679391798,0.49959983987187184,-13.887324743106596,0,0.0,0.003917986237054853,23.168064676967376
200,250,-0.000867829881578075,23.168064676967376,0.000867829881578075,6.5131057849084595,5.556,-77.18516182384202,8.436664149385285,0.4968541033341679,-13.892217750871493,0,0.0,0.005312737348994626,23.167196847085798
201,250,0.0007194546640931776,23.167196847085798,0.0007194546640931776,6.529707129425732,5.52,-76.57912429153174,8.45126041091488,0.49959983987187184,-13.873029762958648,0,0.0,0.0066192291118290095,23.16791630174989
202,250,0.0071100248559545776,23.16791630174989,0.0071100248559545776,6.515863874620502,5.544,-76.95448667534785,8.826711104732166,0.5215975460064972,-13.880679414745284,0,0.0,0.002945174800038349,23.175026326605845
203,250,0.00021454506092410952,23.175026326605845,0.00021454506092410952,6.50449184533727,5.604,-78.16287519430111,9.027880016304492,0.5358955122036384,-13.947693646377779,0,0.0,0.005424395953532584,23.17524087166677
204,250,-0.004372712347986862,23.17524087166677,0.004372712347986862,6.545704724966186,5.512,-76.58990244912144,8.497833533743178,0.49985597925802594,-13.895120183077186,0,0.0,0.0031546211789792392,23.170868159318783
205,250,0.001227773529873133,23.170868159318783,0.001227773529873133,6.5393904114921595,5.504,-76.33639203232293,8.466325735977671,0.4999839997439918,-13.869257273314487,0,0.0,0.001286094232255204,23.172095932848656
206,250,-0.0007701188179396468,23.172095932848656,0.0007701188179396468,6.506831425494271,5.58,-77.649603644892,8.34980926029606,0.4935585071701227,-13.915699577937632,0,0.0,0.0013470176427845663,23.171325814030716
207,250,-0.0007176298868571962,23.171325814030716,0.0007176298868571962,6.51657051477266,5.56,-77.31886070450854,9.112086375525463,0.5425863986500215,-13.906269910882832,0,0.0,0.007187694828382165,23.17060818414386
208,250,-0.006430016241044001,23.17060818414386,0.006430016241044001,6.530022904210431,5.536,-76.9409984994148,8.386207857513575,0.4987023160162784,-13.898301752061922,0,0.0,0.004663433443445803,23.164178167902815
209,250,-0.006755607893008886,23.164178167902815,0.006755607893008886,6.5398203085022475,5.492,-76.07466911815922,8.828924426705457,0.5233889567042851,-13.85190624875441,0,0.0,0.007524496509101664,23.157422560009806
210,250,-0.008473907761530342,23.157422560009806,0.008473907761530342,6.48639826657991,5.588,-77.5899422746295,8.348670571420742,0.4921950832749145,-13.885100621801987,0,0.0,0.004972178816382537,23.148948652248276
